,INT_COD_ROL,VAR_NOMBRE_ROL,VAR_DETALLE_ROL,INT_ID_PERFIL
3633,672930f1fe904d6eadd777ce959030b4,Pensionista,Partido politico,e8249cdf12c84f1a91eee7b64a8533df
3634,465bee1f47764d2b9b5d9e12dfbcc4c3,Pensionista,Por el estado,18e976255a7e4eafab06560cb1658262
3635,f2bd840aa25a4ce1b5d6e2db6297fef8,Pensionista,Incapacidad temporal,4cd3f881165146b4a9a107551c63f664
3636,69db5d8a1b954b57a376bce57956e04d,Pensionista,Incapacidad absoluta,a567705d50fa4d9fa934b322af1a03e8
3637,de9c7de016ec479c9314610012360392,Afiliado,Pension por vejez,d11af387acdc48598593e3d3450b2e45
3638,08cb79ada62845168588ada6b244f236,Afiliado,Partido politico,986e78f4fd4a47e78cb458acc58fb47f
3639,d8699f2202b3483b8690ba20936da3ad,Afiliado,Obra social,1294393e298746d4be62e2a510030c4b
3640,7e288b705e1d4a248e53c9e8764a90ad,Afiliado,Pension por vejez,a063d9aacb86484aa8b021bd3658fa0d
3641,c8e5b247e72f46f6929529d32b03f494,Pensionista,Asistencia por maternidad,050ca56291ee48f3b218718ca12a3020
3642,4218badb0a82448aa6a7f3740cfed756,Afiliado,Partido politico,235300216d684d8e9e299ff9b7b862ca
3643,2a6453b0fa02435d9a31677840812efd,Pensionista,Incapacidad temporal,6cdf4404ab634bb49de45543d1b416ab
3644,50b29b13a97846c98b1782cc91d78cd3,Afiliado,Prestamo hipotecario,36b0639372f74f8f97ffa95cef94f291
3645,cae19a66a0bf44f0bf326b3324dbbb6d,Pensionista,Asistencia por maternidad,4e8b084eeb4d4bb88d6704915f821432
3646,f4388f5493884dd2b1c5a41fc485a73b,Pensionista,Pension por vejez,cbd8152865504d449b19a622a351a9d8
3647,01eff31dafb24261ac31875e33f70570,Pensionista,Asistencia por enfermedad,fe164394c93247b39028f5960fb6019b
3648,0b3b4cc122174651af312895664e0860,Afiliado,Asistencia por maternidad,fab6e36640274cc4a2eebf17a2b513aa
3649,23a52c4ae61b433cac358e91f4dce7b2,Pensionista,Asistencia por maternidad,dedc864f1cbb4eb4aa5e06995d775e4b
3650,716ef15542f3499f8c24c02fffecfd39,Afiliado,Asistencia por maternidad,0c0e13cdef124252b858b2256485ae2f
3651,932392a09c97460facf271bce98ae8c7,Pensionista,Obra social,66fb205ebfa742c3afe31f7d45b6bd35
3652,802c54b5e8034c4793e58ab13fe7a09d,Pensionista,Asistencia por enfermedad,ce9b8901084d49b68e6291d48f2b9009
3653,77cf999179484f5881aa7ff8643caf65,Afiliado,Asistencia por maternidad,5f12d1329fdc4fafbd137106f797c59a
3654,639cd705d64d4cc2a9dc48872f13f054,Pensionista,Asistencia por maternidad,971a88aeeb1b441ead6c504af5c5d59f
3655,97027881920344ebaf3f69fab97d8c88,Pensionista,Incapacidad absoluta,a0f5b2b7420240628b15c747b26f0f31
3656,bef9f5e760ee4222a02ffa01ded83b47,Pensionista,Jubilacion,b780dcd10dc94871a45bbd336c2867c5
3657,4c844da06e66405a82e77ddfa51a9fa9,Afiliado,Obra social,062ae9acb2574c8c989f94a7756b844c
3658,0495d84c8b474834a8c6facd15168f25,Pensionista,Por el estado,252458f542934e42a525bc2b97b84fc7
3659,2918eb2388db4cbfad78b0722ee73db8,Afiliado,Asistencia por enfermedad,a17fa1939264412dbe513fffd74429d2
3660,ef8ba2f207f34af79339b0278d395bd1,Pensionista,Asistencia por enfermedad,15332a2b8cc541d9b3033e4d6c096c82
3661,12cc96182f4f4021b97dc8eec9735148,Afiliado,Partido politico,90ea3e92e0b5494b922e3ceab6d01f4e
3662,edaf46ab8d4c4c5bb43c85993936c5bb,Pensionista,Prestamo hipotecario,3ea194b452e04427acd899217b69b237
3663,d136ec4da6be48b7949c030621716bd2,Pensionista,Por el estado,0a443e74b5174bc69eb09870b07d85c9
3664,5e4aba4e0aed47d99e2199b369ba2b75,Afiliado,Pension por vejez,804e998792a64226b77a7aae77f14c2a
3665,e3430e8147e2419f89d079bfa12acf93,Afiliado,Asistencia por maternidad,3b24b9b8b7fc4425b4dce2c2f55ca5d5
3666,4b5b2b2c7f7843e4bb9384f59acab3db,Pensionista,Incapacidad temporal,f0c3be9493be4013add469cb3068c324
3667,1f6b83c1ded74e759e1951b303addc2d,Afiliado,Pension por vejez,fe8cfc2706ae44ef88938189ba597217
3668,ee1019f86dbb465080c5a94bd344d636,Afiliado,Partido politico,e89640ad0acf448daedb6ae4b0b779b7
3669,4f999cb86d104bca81e778171b6903bb,Pensionista,Pension por vejez,d09ac73e1faa4d518209c29914b4d573
3670,d121f39ae7b046e0a6e95d8823b6a95f,Afiliado,Asistencia por enfermedad,9bd0440745854c779dfddc2c6737d0f2
3671,278708e104da4efc853ed2e68b0abd96,Afiliado,Jubilacion,4ce9ba9c8e7b454da352aa2bd107d5e9
3672,cc0490d5237d4e27ae36d9a6f41c4609,Afiliado,Pension por vejez,c91e98350744493594444b0a8d3bf56a
3673,62507f3e1530425cbe0bbb91425cb0ab,Pensionista,Prestamo hipotecario,0aa71126f4b24c6099d5c46718f737b9
3674,d2f24ae17e0142419cc392cad7dba57b,Pensionista,Incapacidad absoluta,34b09953b6af4478b6172f2c6a417250
3675,1cba58aec70e4a9aac465abf35d3d42b,Pensionista,Pension por vejez,6324452941f1448ab6f3b775fa0abd6e
3676,11ef71e48dde4e56869d42ad22486a7b,Afiliado,Asistencia por enfermedad,24e9041839a14aec8e36f632478e2c71
3677,c85af3f357974accbc3bbe14eca24f1c,Pensionista,Pension por vejez,c55877cf1ce641189973921543b51667
3678,0be9d7c5a31348768e09cf93353b1987,Pensionista,Incapacidad absoluta,0568081ee4164b0383aa16fa6753e92b
3679,8747af7f8a2648499c223fc738e699ff,Afiliado,Asistencia por enfermedad,7c86bf4ff4ba458595c89173272fe087
3680,296fd1e804b448a78880801d358a87bb,Pensionista,Asistencia por enfermedad,0a51650856454a0ba585e51faefc1cb1
3681,bd86f6090f2b42eeb26ea00bd623fec3,Pensionista,Jubilacion,83f593024e50463b8e89d3ffaa5fd95f
3682,d31cc0f9b7ed40aba791a3c51997172f,Pensionista,Incapacidad temporal,ecda18b04f5c49a98c1d4b3c871c449e
3683,da55acaee5214e43b1aebd2db2281135,Afiliado,Asistencia por enfermedad,bd79c2198e7747bc90975cc2971873de
3684,ff9d905200104401ae68f10cf2fa71ba,Pensionista,Por el estado,bac8bb8757e64a15910e3c2e964bc4cf
3685,a0d2cdc0294e42bdb4f7e528111897c6,Afiliado,Pension por vejez,d4d219c64dce4312b97b0b873a2626a0
3686,8a44dab8294848808b99634678df5121,Pensionista,Prestamo hipotecario,9c12b18b2e894adfb9d2907b6905ee35
3687,e3a9036605494ff692c5376566ed2ae3,Pensionista,Por el estado,76d48d1840a249c88dc2159071a84508
3688,012a4fb5ee32469d9194adf872324e7a,Afiliado,Prestamo hipotecario,ff798848a3e3433ca5d25a9faee14715
3689,8211a0754de743c2b319f70786fb78df,Afiliado,Asistencia por maternidad,bd52d07474494cdd88208b5e02454ecb
3690,58ed9452a2924fc185103acf074758d2,Afiliado,Incapacidad temporal,d4dde7523b09406db89d29e3e5dac560
3691,f0460f45964f4b3995f9be8206f589bd,Pensionista,Incapacidad absoluta,1bce8606301740afa4a8c67a92f43dd7
3692,a7227a69eb20455db83bfdd0a5bbd1d1,Afiliado,Prestamo hipotecario,1445fce2faa846f9bfd2f15f1056f7fd
3693,9ee117cf6615478a8a16c0223da26389,Afiliado,Partido politico,5399b87b787c4e07b8c4bdb7add5798b
3694,cc229acfb0934d049e0d1b814068eca5,Afiliado,Asistencia por enfermedad,1a43a8c0d47b40b8b782b0e90627df54
3695,db58b280242f4813b96cead0197b2975,Afiliado,Asistencia por enfermedad,c53bfc9ef584435fba2ad90f81c367ea
3696,dedad0dad6444b8592f6cde8140c0298,Afiliado,Partido politico,b0014d1b1e2e4671afff2c93c9093cce
3697,938f3b555e9449ffb357ab7abec767df,Afiliado,Pension por vejez,0cecc6bf5f3e42c4a36e2387084ad5fd
3698,31c1d9d074824ca293123a8e4ea02190,Afiliado,Asistencia por maternidad,9be933c869b54800aa1eb38ce89f3fb4
3699,e55526965b5a41ddb115b4731884d35b,Afiliado,Incapacidad temporal,87f534fa875f4a8eb8eba6af89e027d0
3700,a5f7f9a538264ee4a1bed9a063a7b3cc,Afiliado,Incapacidad temporal,dc666362eb5647028d304054be9d5e0c
3701,30e2a296202f48af82727c3cb9eb4d1a,Afiliado,Prestamo hipotecario,9038b945fe49425ab044b659e1f6c97a
3702,f8d22f9bd13a463ab6fb413b49456287,Pensionista,Incapacidad temporal,7d444a8829aa4765bda78d3763d418f0
3703,7c1631924eca4574832da106910d3496,Afiliado,Prestamo hipotecario,1085ff240d4f45c98cf0382526dd4372
3704,bdb9f84250c94871b23abde3714be436,Afiliado,Pension por vejez,4dd3b7eaaa034e39b10108dc6f732d4a
3705,ee8dd26b76ae4a8faea9cd95578e8b25,Pensionista,Obra social,46fc05bf92944eb9b907327628fb25fc
3706,1667d44fd792496fae55eb8908c8a013,Pensionista,Incapacidad absoluta,c0c46060bf5f43a58d14a8a59f774dbb
3707,b551eca8cd794d28b8e782ee27606494,Pensionista,Asistencia por maternidad,8f47ac30413f4e1bbc718ce856758232
3708,b07b33108bc2400994849f59609c1cf7,Afiliado,Por el estado,303a877177a745848560d391b19ccebe
3709,cba386126da944ef92ae847bfac7b2ba,Afiliado,Incapacidad temporal,e2452f340ce4487896249ffc086590d9
3710,baf429bc5cef41aca636c20e66b95eac,Afiliado,Pension por vejez,e21525c4d40e40a89a519951e7770dad
3711,7e78cd65e4fa47ffbae0b89e2d2e1750,Pensionista,Incapacidad absoluta,f37d5886cb264808839982ea239ac7d7
3712,4eaadde4469d4cc696ed3423cf406c3e,Pensionista,Incapacidad absoluta,ccabe6e9fb7b4084ad91afc363cdf1cd
3713,398d2af9e53b4248a54e8f68d2bc0cb7,Afiliado,Partido politico,85602c5f55a04e0e950f7eb919e9c941
3714,960bf25796224643a8075d36f49bc6db,Afiliado,Partido politico,5586a19d79db42ce84625d99fc065e16
3715,ce5054bc658c485a8c6977a5051f0cb5,Afiliado,Incapacidad temporal,37313a3019624b3b9ae5c58114e999bb
3716,b6094ac048684747a59fa3fe04c578c0,Afiliado,Por el estado,5ea4928d17344b8380250880bf0fb1b0
3717,6a3b82901f0440dcbe24b7b0d37190df,Pensionista,Incapacidad temporal,7d161e2018d542edb599c3e6cc94bd4f
3718,176c54d15a98471d983bb21fc754a2f4,Pensionista,Incapacidad absoluta,1e9b16387e9640578ce6ffed35ff9586
3719,7b1c09eac7134f86b2e844b7d26037b1,Afiliado,Incapacidad absoluta,c060070b5e3b46868150d10d7b2f7ae4
3720,74e087861b2f4b93b95964e7ecc9b857,Afiliado,Jubilacion,af54be40a2494166b29bd6885648768c
3721,cfefb5f598f54135bb72fe549c8df112,Afiliado,Pension por vejez,efec61a6512c41dd8efc3331053b60b7
3722,2825159c55e145e7aaeed82afe5c533f,Afiliado,Incapacidad temporal,56eeaa05b9054ec6980bd5c05b1a5c95
3723,2e764784a01d49f083bfb23ae910551f,Pensionista,Por el estado,3fb33861e1c44d57bb5b234e822206ca
3724,068a28559a9b40bc8f5deb784dc876a7,Pensionista,Jubilacion,d6e727849989428f8f7aff36c522c3d0
3725,36be97d0145d49cd87db5ac677a79763,Afiliado,Prestamo hipotecario,84a59c23a7e343dbbcb2c1440baea35f
3726,03512292f53e47ed9a7488717e7e29f3,Pensionista,Jubilacion,c3b267c2a5df49e4b75d6b438faaa34d
3727,690e1995ff9a4bee82653f50fa4fb41f,Afiliado,Asistencia por enfermedad,aa1997d73a2c4163a1118b51a86f8c36
3728,60ac2474f1a14c3990404494f1098bb9,Pensionista,Incapacidad absoluta,4b2eb957bbcc45fabe8764e7b6b0b0f5
3729,66d127358ecb4697800cccc5188246a8,Afiliado,Por el estado,920936a395f64c309b8e3df45b9f2565
3730,ca88a405fa5149acb02264d39a7eb5dc,Afiliado,Partido politico,8199340d2d27496d9b8b1ad33fe59d0e
3731,99406f77d1124feb8cec7706956ec31b,Pensionista,Partido politico,4ae20ed035b7466581cff50015883d46
3732,80cc318f824c42a39824d2e1e413bf01,Afiliado,Jubilacion,6622aef972cd40eda5253a9f7ab06840
3733,d9d65a70e9284c65a3979ea02c89dbc9,Afiliado,Incapacidad absoluta,c8106a7e65cf4b128cc7932db5a72e8a
3734,af5c790941f6473eb981ef492aec17f0,Pensionista,Asistencia por enfermedad,4c2c51b1e56845dfa1e42c54d2c5ee55
3735,4d899d72ecfe401fb48c19cbd122af7b,Afiliado,Partido politico,5659880c820a4eb9bfe36c19cd2d6fec
3736,c629ecf4f45548cfbb88553d7b217d90,Afiliado,Incapacidad temporal,2eb8d247dfc847ce928cc05715c02f6d
3737,eaff754685df4d4cb7efd924610ca711,Afiliado,Obra social,08d1220087864d0385f63f8ca1cb5d74
3738,b4d92865c87249e1b1e4abd28d2c1693,Pensionista,Incapacidad temporal,c4cdcc3ed311461883a9560d37c3ae15
3739,9fd248fba1b04b629a266ab73e7965dc,Pensionista,Pension por vejez,ab22baae5e7b41cfb42739a86437d50a
3740,731cc2dd46fe4a418c0980fc85c4e719,Pensionista,Asistencia por maternidad,6c2d4b635155405db3fb4024ad10848b
3741,59f86f50943745c9a50ffa8cc5ce855d,Afiliado,Jubilacion,cc8698eadc9d470c9bddf545d3f64d47
3742,a9490b2357024e998704cb7b74e452ae,Afiliado,Incapacidad absoluta,3f79581d310745008d90840cb0a034f8
3743,a68916acf90c4d918e008e9418767ac0,Afiliado,Partido politico,47cb58977cff441187a59c9c83e0b8c3
3744,3a30c7da28f34dd5a222fb97c00d8622,Afiliado,Jubilacion,aa61e3e089c64c4785e2cfb7d086a3cd
3745,cb18e17e77eb4cb8ae4a0dda95ed6231,Afiliado,Obra social,ab46e4b76a534cf092b0c05b683e4d88
3746,1105affcc63846c39e58225a293f5c5b,Pensionista,Prestamo hipotecario,8ed072cb10ee4d56ae7c2facb2d14d0f
3747,87d7165d1146402a9fb29190f7f704bd,Afiliado,Incapacidad absoluta,f40fcc4300e84da1a87e1d3e63c3574d
3748,f4919c3fbf94454f9ef9fe38c96d1c62,Pensionista,Asistencia por maternidad,68496e919b8d44f4948d4d0b88c931b5
3749,36a18be158f342d285e5a6620b5e33e4,Pensionista,Por el estado,d0bf32e3a4e24f2ab0149c56d09259d3
3750,f2bee9f0c16b4c6aa451cb8f42ba2258,Pensionista,Jubilacion,171bdd3a7e3d47d285394bc586679170
3751,5929cc736bcc4104b3a5a3d503f1f901,Pensionista,Pension por vejez,56dd030465f64eec9296fa68d16dad27
3752,f4ae76a71cf94f59bd9525fd4981e3a6,Afiliado,Por el estado,24be83e9e58044e982254afae9266ed8
3753,e63264c595064b6c9cd9f0ae63c621be,Afiliado,Por el estado,30d6f2a49639434593ce6245460ba4de
3754,37ca34e9213b4dc3b5eef53b5ae39e85,Pensionista,Partido politico,cbf445488db14608896de76d374210a4
3755,e5f1f7c2eca346aa9cc6843d993f768b,Afiliado,Obra social,ddd8c74a9917421e9826478c6add577f
3756,f53a5f0471084513aa9b963cd6a78406,Afiliado,Asistencia por enfermedad,217329763f234ffba9e49220235357a1
3757,fb455867df6b4b749092b0c70923935f,Afiliado,Por el estado,2c4e0a421f024d38a0a5ef4ef7389272
3758,a00767ffcda34c979b9c3cb14e401d34,Afiliado,Obra social,5040f499c825499ea40cc927dda1f0e8
3759,e09fbbbff0854707b8eaf781ee149446,Afiliado,Pension por vejez,0101efaf057d4fa6abf43b331bf1f7fb
3760,33afd50ea0bf41aab7bdf8bdc3ff3c45,Afiliado,Pension por vejez,1758cafd8622440c84b7742c55026d71
3761,e5fad64416ad4fed82d424da95d74a8a,Afiliado,Pension por vejez,9006f21cea1c451caeee7d0c1869376d
3762,ad6022f1f1f241748074de9aa4b31ce2,Pensionista,Por el estado,7d5a3fdaa06e415ca8b0ffb80d7a3931
3763,c6d829a5f60e4ade83bfe15d9d42ce83,Pensionista,Partido politico,86fc798e38ce4b4d855bb0bc0ed99569
3764,e283f240da2c4965b8f17998dac0fa6a,Afiliado,Asistencia por enfermedad,57105517b1ec45e8b2ef321d6fadb77c
3765,ad9af795d5ef4802a7892350f8ff8a5d,Afiliado,Por el estado,bcc10b5d0e634539947e718ece14fdcd
3766,de729d563bdf4880867b68b1ec1f0002,Afiliado,Asistencia por enfermedad,936931dc90bb4aa690dd2bd9f4b5c190
3767,b7ba523e63fa415089afba8e94dddc6e,Afiliado,Incapacidad absoluta,ce7ef786986d4ae48e8cabf5c81e83ee
3768,aa51f2d9afb54027926fa1645549e54b,Pensionista,Jubilacion,ae8cdaed159d4bf8bfae2d65aaab3031
3769,03e5fe8f392d4913b5691ad5588e8a83,Pensionista,Incapacidad absoluta,5ebbe35e24af4fe2a86af02e441812ff
3770,5bb2c8b019df4d82a018da4ac598f7da,Pensionista,Incapacidad absoluta,fbca8d8e64f04f21b9a8ea6e53079cf6
3771,b543d32dbe934a67bf4448689825dbc3,Afiliado,Incapacidad absoluta,0f128f63da1a446ead6cb0fa7fd80da3
3772,b7e7a48aca9b4547a1fe884a7c70ad69,Pensionista,Incapacidad temporal,c73ef47258cf4da5baec2a5809ae4256
3773,71789de83de648d5bb778cf89d16f036,Pensionista,Incapacidad temporal,61d023b2bb8f48c083ad857da20c69b0
3774,7ca2699209274f4897ef5e574564119d,Afiliado,Jubilacion,dc4e65c5ba834c5ab1e51fbe9a0a4b35
3775,22cfc8e2ff0a4fea922c495535e4dd93,Afiliado,Asistencia por maternidad,e35e60a4136d41e18341b34118b015dc
3776,e0b7313f0455496ca949ed03ceaa4a33,Afiliado,Obra social,a7d99b18c39a4a62b8f9819dad23c68e
3777,65072f9668d34f4da024b99d52a4b08b,Pensionista,Asistencia por enfermedad,47d981b517ef44e8a2cb45cef6225623
3778,2c294855c4f24e36b911ec1fcabfa803,Afiliado,Prestamo hipotecario,a36971e368cf44508ed62564e88cdb13
3779,e8111867e43d4ce8bbacc0e769b37e29,Pensionista,Asistencia por enfermedad,2dab8fe59561423394e70550b6eb4d7c
3780,392b80a9dd6d477ab137b67aaaeb050d,Afiliado,Incapacidad absoluta,e61103e9d56242a199e07567ce9eb21b
3781,9dc7f20ee7c245b6abb5cc38a2059c73,Afiliado,Incapacidad absoluta,1986d2ddaa5e41b98c10ef7f3f222cf3
3782,cc40950f5519495c81bf13deeb2ece1a,Afiliado,Pension por vejez,9bf24c27cbb0467bb0770b66951205fa
3783,cd714ea464504751bd6129e439d897de,Afiliado,Prestamo hipotecario,62651b93964d4eac8a4e09f87a880355
3784,19f46315f49249f2a680409e8adb8f2a,Pensionista,Por el estado,956d5427ec954dc88b5509d9a6365692
3785,b8c68cb2803b493598b68dbebb7f28e3,Afiliado,Obra social,f75d9388d5614ee6a22936bbc1098443
3786,6fa54c4cf5b142e0a379f7b8d233e778,Afiliado,Partido politico,4ee050a4374d421190123e4fca4279b3
3787,ba73062362b44938b195aa9a855766c7,Pensionista,Incapacidad temporal,a2629e00174a40a7a26081822ae4e146
3788,ecd50cc912fd4eaeae1a2429ccac8392,Afiliado,Por el estado,ff5be623cc614d1bacbc10fd5c2ec20e
3789,ed931376a4474b2586bd96871a97cdb5,Pensionista,Obra social,9b3b9e521a5c4bf0b7aa9e727860605d
3790,c242336b61c54b70abac63d0fd8d0f90,Afiliado,Asistencia por maternidad,b9270f677e5a45239ac16b4626aee3ae
3791,e5e89db6acb84b029b0e45d72fa1490b,Pensionista,Asistencia por enfermedad,58e4f00d25c9437bab7a5be9290d59f0
3792,2e802e0f2f2b462fb3735ddb71384a42,Pensionista,Por el estado,6051075dd3274b40ba2f3282be511f71
3793,1b30b4ff8f6444a4afb02ce7f338781e,Afiliado,Incapacidad absoluta,fae4441dc25f45f0a3868f306e0b5911
3794,36157e0b7dd1444cb655105af1247481,Afiliado,Por el estado,14d19ce6f7a54c5db2e2fb3bf2cf1da6
3795,bccf8a1b69e949e483d8aab76633d4c2,Pensionista,Incapacidad absoluta,79387eb4f80f4c859f2560e10d779997
3796,855dcfdeec1244868a550ffbe290d2cb,Afiliado,Incapacidad temporal,d2d09cffdd0a41bb9fdf5cb34d9a6da8
3797,6ff98eedc7dd425982aba46c18313601,Afiliado,Incapacidad temporal,69b36d9005c94d7296d97596d0e34693
3798,0aa23898ed7c49faa68079c04496982b,Pensionista,Incapacidad temporal,afbb3c495a004e6a9ae381c394212f20
3799,5c084c4b065241149025329cee88bdb3,Afiliado,Asistencia por enfermedad,31e9d2dcdfca471d9c1619f88b48e1cb
3800,f4115faaacb240f691dd2110060b7149,Afiliado,Obra social,01477763c70e42e6af9705634610c8d3
3801,9a490de164c346d68f0debab62be9f10,Afiliado,Pension por vejez,5673c183a56347a7b9041fd6d1191317
3802,8d6c3ed8648e4a55a139a41acd8d411b,Pensionista,Incapacidad temporal,d6f88cce671242a78ccd8bfc9b31d324
3803,8c98e5272d454e1180bc5c8820117da1,Afiliado,Incapacidad temporal,7cb01f8edb1040d58115a5cbab247b97
3804,f578391536de4deb9a1e53c6842161a0,Pensionista,Partido politico,7108a91e1349414eb0fd2d9473738b76
3805,82bcd400e02d49d283cda56b51fae613,Afiliado,Partido politico,e9e6f87b134e428b8d210a2fdcaacf09
3806,8885f2745f674e6eb090d4844bd22118,Pensionista,Asistencia por enfermedad,e14bad54093a447582203d2d10703975
3807,bbf7856498594268872d80c95494bb61,Pensionista,Pension por vejez,4287bd60f30843a9ac780d20c021fe49
3808,55b8968b50174701beedf704aaa8afc0,Afiliado,Por el estado,0b66a5ddd05a404a83d83c0cc0f930c3
3809,b174784ae68e481dbaa742834cce0b7f,Afiliado,Pension por vejez,a68b9a85487f48bfad58240b09322d21
3810,3b7119eabc1c485888de58ea4ba6fe66,Pensionista,Pension por vejez,3fb01cb41d3d4a3ea12816ad21c848dd
3811,654fde97018f4f368744bb19400e0c57,Afiliado,Por el estado,ab8e25ed5e4a406db4504ccbfdbb29e6
3812,8158a8d470ea466caa101299d3a5a686,Afiliado,Incapacidad absoluta,e78bcc33256a41938d080b64f11e308d
3813,c727ae4d313041e9a253d1cc6f8bc07e,Pensionista,Partido politico,95ba0c29dd4d4b7091e67e1e90f29d79
3814,65652911a18b4e5298182bee253000de,Pensionista,Asistencia por maternidad,81dadcb6e88f4c7fb38ef7126b975a35
3815,7339fca37c8b471cad4c2814d7a7bebc,Pensionista,Jubilacion,14df596e4bb940579bc98adb4a9b11df
3816,1ffb96e666934ddf93d905f032dde2e0,Pensionista,Incapacidad temporal,88c0b1d1ea3c40f687ace2d43fd14732
3817,da7b7a7bc4534befb9343a9d9d288307,Afiliado,Incapacidad temporal,ff0ab46610a8402a8ef647945f67afcf
3818,0c6310f26a9c473a82c779a083ee0a4e,Pensionista,Obra social,2ef3b3584dc8411f902c1f330a48da32
3819,3332f7c82a904a03a28714202ac22192,Afiliado,Obra social,9226575f2f0f480e89b59aabe50d22c6
3820,6ef1c4cb6f8044d0a8e1b47050d44b80,Afiliado,Incapacidad temporal,08946d62a09f44a79782aeb7c5121138
3821,4eb790a8a8c942749425cca4d77d1111,Pensionista,Partido politico,88613f7406594f658fb5487633c57afc
3822,49c1e72de829428e920d60f7dd4707a2,Afiliado,Prestamo hipotecario,2ff7698825e04bbbb3fde49c438b5796
3823,278f471cefd2471287955a529d845416,Afiliado,Incapacidad temporal,d2f0cdb4639845e1b19f6345528ebe97
3824,61cfce35e0fc4f89951db7cabcea4763,Afiliado,Jubilacion,e1896d62979a4a29b59f0e750daabb0e
3825,c888b50620f14313a07bd23e3668dabe,Pensionista,Asistencia por maternidad,d8805d71f654421f9c9e5cfa3172e5b6
3826,c18b3e6289124989b19430e20dc0c8b3,Pensionista,Pension por vejez,12fa5c4be20c44d98dd9a87989b35e9b
3827,ddf19bc8d4ee4343af5637c759a4d2c9,Afiliado,Asistencia por enfermedad,7989ed11056c4592a61539ee136767a9
3828,c362fce5ec5c46e1acfe25b15ddc51e5,Afiliado,Jubilacion,e413cc8424bc4426aa06742337ffe7f3
3829,5778bd1aace94c9c8e96db7823506e7b,Afiliado,Asistencia por maternidad,25ec82a8e62b46ba8aa33afa1453912f
3830,413685a4c274433e854ce991431b7cb9,Afiliado,Incapacidad absoluta,5f82f1fd79d14195b6fc259aa38dbe2b
3831,fcb9ac1d2f6e4c739145e7bb74810b9d,Afiliado,Jubilacion,7c7d9b95768e4506a646aba56530f3d7
3832,21665f91bbb047d390cbd08fdd1847ce,Pensionista,Partido politico,fb6880c67d034bcb81ba0c87ecb8dba6
3833,65ff828024dd403bbe7587ae56fdaed5,Afiliado,Incapacidad temporal,8241d4d48200440794835831c72cd29b
3834,a369204699d148608b1987624299dabd,Afiliado,Incapacidad absoluta,cabf308f5272415c8de618424b247660
3835,731f38f3748a4ca28dcc15d1ee2a2c08,Afiliado,Por el estado,fda8b07915a14ecf98697a6fc900ef8c
3836,db38bf94529d41338273863585af08c7,Pensionista,Partido politico,0394550217754275839bbfd164a70e12
3837,a48477402fe94443be79cf564f4bed12,Afiliado,Asistencia por enfermedad,5d37fd894c724c12b40c6f548493ab10
3838,2334f6805ddd493782fa4b257b4b5660,Afiliado,Jubilacion,5af8628dca9b45cca2404f5fed85d7d1
3839,ad02c4bbf3a44dd3a7ae46a8e01957d2,Pensionista,Jubilacion,4b8c7f4f2b1e4b3282275c1715768dbd
3840,da3d0305e2094034a1a3dcac82b0287f,Pensionista,Prestamo hipotecario,925cb71c178848149ea906bc256ce6e0
3841,efae97edb04340618b3f25039133cff1,Pensionista,Incapacidad temporal,2db0ca96a058458fa056daf3df07c258
3842,28240428d94349f9900d357627f4ff27,Afiliado,Asistencia por enfermedad,8783eb0d757344faa4150c396c441cc1
3843,392c25726bc64ff2aeb28d86c896830d,Pensionista,Obra social,83bad5fb36004375ad6c5d4a5a67e430
3844,1999845b19994ed9af005e0d710c5b4a,Pensionista,Obra social,fe795f39ce7d4bc5aadb25b9ef5c0f1f
3845,1664c0620b484e0a84b328dee4e7a6ff,Pensionista,Incapacidad absoluta,a5d074ba414541f78c70baf56f11b1d5
3846,d4160082559342a69c737eb85769d39a,Pensionista,Por el estado,023760a709684f4fa2b630d9a11d6f15
3847,89ae165477ff4064bd905d26180316e3,Afiliado,Asistencia por maternidad,65187a753e7d4f569a9f8619a2d0532e
3848,373ad8e9c9da4a42967aa701a3364f45,Afiliado,Incapacidad absoluta,dcdd9b8fe24a43f9a5cd7b565ead17e6
3849,4624192676514b158f4e891e672d82fe,Pensionista,Partido politico,0303c54129ea49e4945ebf4401a4951a
3850,651c17a444f847299b8bb6bd2ba1a05a,Afiliado,Asistencia por maternidad,a4129529ca3747cabef2d3209e8e0c03
3851,328a0462e49b4117917677402d6fb846,Afiliado,Incapacidad temporal,200fc4506bd645d894c9f4fd8488167d
3852,9b214ed9f2214612ad811ff8eaac3412,Pensionista,Obra social,c5c3cdfc178f4b03b45d804c15eb0c0a
3853,49d65e9b12c0447681e420617f919fc7,Afiliado,Por el estado,f31150747cca41329ec4f57de4869d51
3854,7bbc1cc73bf14fd6afc2e4d660a77268,Afiliado,Por el estado,2f36b0ce8e094bbdaf503db10991373d
3855,5a9cf8fd31d041e08bc1272896b152bd,Pensionista,Prestamo hipotecario,e82437f3ff5b4480a1ce0f17b5b9ddc1
3856,4706d013f63a4d4eb9c5d8e5d1ce39f5,Pensionista,Partido politico,f18776c3c1104ef5b412449c499aefa3
3857,87231e536fdd48fcbdfd21ae590d326c,Afiliado,Asistencia por maternidad,83abdf2db7f948c28adc4b6725295796
3858,d26f061c72964284828dac4e033f0e41,Afiliado,Asistencia por maternidad,f2bf4a508a22486aa7a364afa2d8b9a4
