,VAR_ID_APORTACION,DT_FECHA_APORTACION,INT_NO_APORTACION,VAR_DETALLE_APORTACION,VAR_MONTO_APORTACION
4456,5520ca2cfa624e9791f82e76972076b2,13-10-2020,14,Primera aportación puntual,650
4457,9dfbb88fb15b46008a0a9eab8f17cb11,03-10-2021,83,No realizo la décima aportación,628
4458,b9be04756fc14a16beb528054357ee89,08-11-2020,66,Revisar mínimo de aportes,309
4459,4343b90b2779482cace90f0f0a16d610,29-12-2020,96,Primera aportación puntual,576
4460,97f7e3ecc43a44da83ec9241cb450b06,17-07-2020,23,Revisar mínimo de aportes,027
4461,400adec99d3847f8b684307aac7bdb78,25-09-2020,18,Problema con tercera aportación,407
4462,34f9d5c2c41749909d2b5d0e347a1bbb,12-12-2021,87,Revisar mínimo de aportes,245
4463,3aac816cb3c542279395f63e81393f65,03-01-2020,02,Problema con tercera aportación,931
4464,cddb65b2272a4706ab8b87198ebc68c6,29-07-2022,87,Primera aportación puntual,236
4465,e1e9bb64a47d498dad6434d5a16112b7,03-02-2020,83,Revisar mínimo de aportes,629
4466,7f2e86aad563401286581b45435e7d57,13-06-2022,67,Problema con tercera aportación,285
4467,d76da4d8913e459191b1ea307446b1d5,15-04-2022,88,No realizo la décima aportación,937
4468,fd5e3970ea474963a342d2ab82b24353,29-07-2020,77,Revisar mínimo de aportes,347
4469,98b243612e9c418dbabf1abd27d077ac,14-10-2022,96,No realizo la décima aportación,686
4470,bc3566d422a1475fb13888e0ad7533ca,26-04-2021,16,No realizo la décima aportación,943
4471,9524b78181694261af617193280238f9,03-09-2021,18,Revisar mínimo de aportes,803
4472,75f33f4d934947a89fe7f9e307e0fc19,29-07-2022,48,Problema con tercera aportación,033
4473,f05b1d40b7754314affb03af69094b6b,22-11-2021,62,Problema con tercera aportación,687
4474,dc1b24d457424722af498dabf427eea7,28-01-2020,46,No realizo la décima aportación,526
4475,06ff4836446f46fb94cc7c2e55ddac1c,29-09-2020,40,Monto de aportes,224
4476,6d45e6cd6f7e4193a54ca985f8f4490b,19-11-2022,74,No realizo la décima aportación,175
4477,0892c7bd0aad4d5192505f442894e1a7,12-11-2020,19,Problema con tercera aportación,037
4478,aeec92cdf0a14e9a892ec93e8b86817c,27-01-2020,92,Problema con tercera aportación,603
4479,3bb1c8645cf240beb3fde58c2ba07cd3,10-11-2020,67,Revisar mínimo de aportes,492
4480,9e78a1deeb474160a963a4e927e7e743,16-06-2022,02,Monto de aportes,655
4481,24f4bf5a1dc34c81919508f19a60486a,10-08-2021,97,Primera aportación puntual,633
4482,729f060ee91c4045a0d05eb3ad916b34,29-02-2020,51,Problema con tercera aportación,397
4483,930a0bd345c7435e916f7f9057ad6708,25-04-2021,79,Monto de aportes,310
4484,cb05a2ab7029411eaa841f1e43cf794d,12-11-2021,31,Monto de aportes,456
4485,92111e8cd8bd490eb75922d65b1715ac,29-01-2021,60,Problema con tercera aportación,964
4486,82f41d781bb04237be29ca30a1399beb,09-12-2022,92,Revisar mínimo de aportes,911
4487,ce7fd5be1a7b419a98cf349496a241b5,25-04-2020,97,Revisar mínimo de aportes,125
4488,75ff4162a927438290cb3c5a6bc1b4e7,29-04-2021,81,Problema con tercera aportación,284
4489,4cda64dccfef44fc98912b8d07ebb560,14-09-2020,39,Monto de aportes,830
4490,11073667dd3a4440acc9409f157e88b1,01-03-2021,89,Primera aportación puntual,927
4491,be5b0bb30f684858a6800d99a2659fa7,15-09-2021,98,Problema con tercera aportación,000
4492,79f246b506924b60b0767aa0c850e5f8,27-12-2021,51,Primera aportación puntual,364
4493,8971592782ae4b1699e660d7e7c9f6a2,22-09-2021,17,Revisar mínimo de aportes,996
4494,a7625255835745f88b4474dc10bdbf38,24-04-2022,36,Monto de aportes,140
4495,f66deff7800147bcbb92ec3938ab60ad,08-01-2023,11,Primera aportación puntual,337
4496,c4f3489fa8564d7bbe3ee609df5e6b19,21-03-2022,88,No realizo la décima aportación,801
4497,edc204ab426e461b9fb4b4c722d76157,24-06-2022,30,Problema con tercera aportación,976
4498,14461f27030b4bc7b50f38876204f80b,08-04-2021,38,No realizo la décima aportación,239
4499,70385a5adf9b4721bdf7c808c9ba77b7,02-02-2022,92,Monto de aportes,868
4500,f29ca29a3ad54c4890e55e534bba8927,27-10-2021,55,Problema con tercera aportación,868
4501,a756b0d310c9439fbea0dfa008f7b770,22-03-2021,07,Problema con tercera aportación,174
4502,9940f0ae0caa43e196362b419ce3fdc6,09-04-2020,23,No realizo la décima aportación,692
4503,db3a4ef9d3bd4f7887c861e389e3ae57,13-09-2021,99,Primera aportación puntual,260
4504,a9c9993017684d62ba2104856c020d06,02-09-2020,59,Problema con tercera aportación,702
4505,afec45642412448ba9abf99479913bf7,31-12-2020,46,Primera aportación puntual,502
4506,06a3643859084e329473c83523ff9806,19-10-2020,09,Problema con tercera aportación,955
4507,0dfc270b792048aab39c32e28b99281b,20-11-2021,14,Primera aportación puntual,479
4508,2da7ed342dbd48579ba7aa5f6b6a942e,22-01-2022,11,Problema con tercera aportación,664
4509,65e8d3d5914f48068029046f42330a07,28-04-2022,94,Revisar mínimo de aportes,588
4510,2cc8c38f14e74013a7ddb8cf5376fe60,30-06-2022,58,Problema con tercera aportación,942
4511,39b972c1b5064b0f946678ba0c5ce19e,03-09-2020,32,Monto de aportes,341
4512,143efc9e8ad444548e2cc7b752e1dc43,30-09-2021,30,Monto de aportes,897
4513,6081f09cf19b41238f8a687a13891f87,22-06-2020,64,Problema con tercera aportación,892
4514,166c197b34ea493ea62f2387d7849575,09-02-2021,73,Monto de aportes,970
4515,9cad68e3bee6497595abe7f249c779d4,12-06-2020,24,Problema con tercera aportación,142
4516,2e7421638f5f4bffb49d43e33f30b431,08-08-2022,66,Problema con tercera aportación,888
4517,a1ed33b6063846179138dc398a72d708,04-02-2022,64,Problema con tercera aportación,107
4518,1ea52462fb1c4a4eb745435b84578fc4,22-12-2022,83,Problema con tercera aportación,324
4519,af5b611b51804a71846ed40093d050cc,02-06-2021,20,Primera aportación puntual,772
4520,e495f6ae90b44e6fa789cd6d6df3af62,26-08-2020,25,No realizo la décima aportación,488
4521,2123f1c7901146e799d3aeed084e4e7c,29-04-2022,49,No realizo la décima aportación,139
4522,4739bf87c16346ca9dd3826112c5c202,02-12-2020,50,Problema con tercera aportación,317
4523,dc203f86158b4b43be2ce232ec5eef78,09-04-2020,38,No realizo la décima aportación,574
4524,3b1441cc235c475cad3f628a8e4f0a8b,01-08-2021,86,Problema con tercera aportación,692
4525,2fc064ad740c4526865e75b538f47986,01-02-2020,84,Primera aportación puntual,696
4526,3a6b5a44d3374f5ebd49c48dd1ee38a0,11-10-2022,75,Problema con tercera aportación,421
4527,4fe9f7a8355f45a892bf282ff1511160,23-08-2021,11,Problema con tercera aportación,342
4528,a3c1d44d5b0b4a3eb108770e66553dad,02-06-2021,96,Problema con tercera aportación,945
4529,39868d50a01f4f98b9c8870dc50233c8,25-04-2020,56,Revisar mínimo de aportes,832
4530,c9608ed2da9440719f7401109ff4fbd0,21-11-2021,39,Revisar mínimo de aportes,114
4531,2b3ac0deddd1471cbfbf82df69ca7546,14-11-2020,61,Problema con tercera aportación,834
4532,22496f990dc942a0ad6d3033b31d1250,24-07-2021,86,Problema con tercera aportación,724
4533,23bdf5cc285c4794916863486849216a,14-11-2021,88,Problema con tercera aportación,734
4534,512928ccf65b4b87a417809d7bd80763,28-01-2021,82,Problema con tercera aportación,249
4535,d8bd7fc0aefe4c0db01497daf2753eb2,01-06-2020,64,No realizo la décima aportación,604
4536,971c1afc4ec548e095f806ff679e3d6c,15-10-2021,43,Problema con tercera aportación,886
4537,0bc8dfbc797949d590ef6afbd5651493,03-12-2022,47,Problema con tercera aportación,788
4538,65e9238b700846f7bc183d325fb25774,08-05-2022,23,Problema con tercera aportación,722
4539,7e357eabe0be45dfa47acedfcb4c067c,17-06-2021,87,No realizo la décima aportación,427
4540,1c13a016985d48c6a2d4618afa4e4343,01-09-2020,97,No realizo la décima aportación,882
4541,aa8734a4bbdf49a186fd27f8dc1c3998,27-11-2022,33,No realizo la décima aportación,113
4542,4c2d92114a3942d4a5b2d450726ec5ca,30-05-2021,53,Problema con tercera aportación,392
4543,a3ec701097a642eda5c5350643b90bfa,09-12-2021,37,Problema con tercera aportación,222
4544,96ef536eb4c644c888869f4f19d76e9d,03-12-2020,61,No realizo la décima aportación,345
4545,ed2f3834981f47a192beae06e9944e69,28-02-2020,72,No realizo la décima aportación,282
4546,18c5760b127644d9952f46e32b3fbf43,15-01-2020,42,No realizo la décima aportación,295
4547,af56165429094ea183af09ac6b29fcbe,15-06-2022,19,Primera aportación puntual,746
4548,f7596015dc534172901f62e2c8c5032b,14-01-2020,27,Primera aportación puntual,073
4549,3c85a1a391784985bb79ab962e91f130,05-10-2020,82,No realizo la décima aportación,520
4550,c62cdfab42144af2a0a3707edd621a27,12-02-2022,77,No realizo la décima aportación,239
4551,9393d7e2a55b4f67a57e082ad84f30bb,17-06-2022,38,Problema con tercera aportación,415
4552,5cf2f9bfced447b8b7f0022d69868599,25-01-2022,43,Problema con tercera aportación,198
4553,f8ea2e939ef64e029632c7ea42d02642,11-09-2022,50,Problema con tercera aportación,807
4554,bf21c58eb0ec4af2be67ba2b76afa8ba,04-07-2022,54,Revisar mínimo de aportes,415
4555,2b54182285324d4686cfd703398ddc69,30-08-2022,84,Problema con tercera aportación,631
4556,5c519ea262f14ef4841e799ccbc8f8a3,30-10-2022,31,Problema con tercera aportación,695
4557,0a67b973452646949e8a1c55257681a4,05-08-2020,51,Problema con tercera aportación,105
4558,c9283d7c536d4b9b94a366312b4e3114,27-01-2022,57,Revisar mínimo de aportes,626
4559,45e7eb695dc748dd8b4a467a8dd334e9,31-08-2020,56,Monto de aportes,093
4560,dd9b761658854e488350c12cfd25e2e5,25-08-2021,93,Primera aportación puntual,914
4561,cc2d8222de4343dab4a6cc3033bac355,18-09-2020,67,Monto de aportes,994
4562,10a52be893f44792b34f8e87607d7706,22-05-2021,97,Monto de aportes,187
4563,d8bece7dbe9e454cb90b23970aef06ed,16-12-2020,13,Problema con tercera aportación,137
4564,e42e5f21a7f342cca9773cd671e4a8ba,21-12-2021,13,Primera aportación puntual,346
4565,5edc880ec06b4c49ad7367387a68d631,22-08-2020,55,Primera aportación puntual,837
4566,cf48b89924e24885ae03b9df1db1ea28,15-06-2022,22,No realizo la décima aportación,799
4567,7eb2fb34cc43449c9ef660b1f5d8944b,08-05-2020,66,Primera aportación puntual,726
4568,9c86ed2845814465a5323e9d8fbf1e3e,28-08-2022,23,Primera aportación puntual,681
4569,0f06f5e260564bd8b4a766c2e10dfe6d,02-05-2022,65,Revisar mínimo de aportes,533
4570,699ae25123c449da8f474b4e41c96cba,27-09-2020,08,Revisar mínimo de aportes,376
4571,b23982d460de4d75bc375df42ec27ab8,17-11-2020,22,Revisar mínimo de aportes,730
4572,e230507f08274db0919a8a6f521915a8,02-05-2021,01,Primera aportación puntual,386
4573,ca0e8e36f7ea4f8dafc5352b9f5aff2c,22-05-2020,86,Problema con tercera aportación,811
4574,a9f4fbac018546cfad0aff9f661a8d4f,20-12-2021,72,Primera aportación puntual,027
4575,e377f91c327244cb94f9a25b0e08b837,30-03-2022,86,Problema con tercera aportación,036
4576,b1b4e0e017d64160a055f35849eb3b7d,30-11-2022,33,No realizo la décima aportación,070
4577,932b6bd3b310480a9fefc1674a2bd004,06-08-2021,24,Problema con tercera aportación,985
4578,ca947085adc24a74885e7c7664804f67,19-01-2020,22,No realizo la décima aportación,699
4579,e836b595267747ef998b05c91d76f6bc,24-02-2022,70,Problema con tercera aportación,864
4580,3693015f4dbe4919b08fe45c3ccb194c,25-12-2020,88,Monto de aportes,050
4581,64f38763b06d4dc38c7fbc2491dbd0aa,11-09-2020,81,No realizo la décima aportación,495
4582,129c23aacebc425399125deef0dc0c55,05-10-2022,48,No realizo la décima aportación,876
4583,e648f2c3a19b43fa9ddb415032eb4822,28-03-2020,84,Revisar mínimo de aportes,708
4584,bc08c81bfbbb4cd2a6fec1626557cb9e,23-10-2020,24,Primera aportación puntual,899
4585,7087c3172f6e4c35b6ca221d5f0d7446,13-01-2023,57,Revisar mínimo de aportes,737
4586,85f08a50a48d448389fa6c95b2f145f6,19-08-2021,60,Monto de aportes,174
4587,8d015b4f6bba4522beeff5d5a1175337,22-08-2020,77,Problema con tercera aportación,828
4588,1732119340fc480d8ea05c32135b0fa7,08-04-2021,47,No realizo la décima aportación,267
4589,cb8b0e1b6098464a9cfb61eb1e1c1462,15-07-2022,00,Monto de aportes,379
4590,bad205efb48446419ee9f0df0aa4b19a,08-10-2020,86,Revisar mínimo de aportes,612
4591,36a1362e09d6452288fecd44a61b9e66,09-04-2022,85,Revisar mínimo de aportes,655
4592,a32d6bcaa22143569351bd60a8cee0de,18-10-2020,07,Primera aportación puntual,730
4593,54c4684392a5400d9a66e8df361f89e2,05-05-2020,04,Revisar mínimo de aportes,223
4594,facce3c673c84383b4839c1f7da6a363,17-10-2022,32,Monto de aportes,631
4595,f3211c878017470ba8fc25b7b6fbbed0,10-02-2021,09,Monto de aportes,250
4596,33a5e620c2aa425eb0b6611362dc9711,29-11-2021,16,Revisar mínimo de aportes,107
4597,2de05ccf877c4f44a3f9c9a66e653f58,08-01-2021,30,Problema con tercera aportación,343
4598,90596cf9714c476f9cd218c5ec044561,07-02-2022,77,Primera aportación puntual,638
4599,87bbb22bd3b64be7bd982c7f52feee37,06-04-2021,17,No realizo la décima aportación,292
4600,1990d56f28034d64abf85cc5a97b4268,09-04-2022,24,Monto de aportes,482
4601,557c0a5110754daf831d1b386eb0efbf,03-03-2021,30,Problema con tercera aportación,224
4602,f58e8e87c0234517aaab174adb2608e2,24-10-2021,70,No realizo la décima aportación,321
4603,a25c68cb8b8747a7969159147ccd4530,17-07-2021,49,Monto de aportes,840
4604,57c39ce63579423e8df17dbea77d5cdf,02-10-2020,50,Problema con tercera aportación,035
4605,c01527209d70447abde22eb9582cbf1a,10-05-2020,12,Monto de aportes,534
4606,c36194d1e5a44ad6bb86bf7b2b1cca0a,07-06-2021,74,Monto de aportes,531
4607,ff56b78399234470b531fdd489f40739,31-07-2021,54,Monto de aportes,073
4608,cb825b0faec244f7989f585e2bfc8100,31-03-2020,83,Primera aportación puntual,906
4609,054e783417e0497781c7dc9733bf4425,15-04-2022,51,Primera aportación puntual,360
4610,c657220066e041de8dfa60ba742ff852,08-06-2021,76,No realizo la décima aportación,976
4611,ff4d208edae64f1b9d089708d01f952b,19-03-2021,99,Revisar mínimo de aportes,167
4612,5326887e0cc8420da3157c7b44aebc1f,26-06-2020,37,Primera aportación puntual,811
4613,0b1b206453844fa8b2972b777558cac2,25-07-2021,60,Monto de aportes,343
4614,7d78a357a6e3403c885cb627e600ae3b,11-12-2021,11,Revisar mínimo de aportes,683
4615,d3114c3e5d30461abd726294ee2f6f7e,20-09-2021,41,Problema con tercera aportación,930
4616,fa8f399cf68b4d86853f42c2430caa8e,20-10-2020,50,Primera aportación puntual,102
4617,f34a1e88e91949f4a8d29ffb0f4f25e1,01-10-2020,87,Primera aportación puntual,579
4618,5431dc0ddf6c4c13a8747ae9a5a35b30,24-05-2021,45,Revisar mínimo de aportes,568
4619,5321193fb0184739897370fc4dc97d9b,06-08-2020,43,No realizo la décima aportación,608
4620,5a39fa3a46ca49bd99a81d8987087687,04-08-2020,18,Revisar mínimo de aportes,246
4621,6f687bb3f59f43d0af3df5f31fb0aa16,09-02-2020,29,Primera aportación puntual,211
4622,7b865fdf9432449fa7bbb352c4d87f66,09-01-2020,93,Monto de aportes,303
4623,5c9d2e4cb832421fb6714606e0c0cf8c,13-03-2021,66,Problema con tercera aportación,085
4624,5634108bbabb4d6ab1325d35b168d374,21-04-2022,75,Problema con tercera aportación,942
4625,8538884883ee4b79bf1cfd53f040beff,12-09-2020,10,Problema con tercera aportación,744
4626,45ee64d843624de39c8fba7d4c3b8942,13-03-2022,65,Revisar mínimo de aportes,676
4627,c69ba2606b0b4ff891ec937328f4f056,28-08-2021,37,Problema con tercera aportación,086
4628,e0f9717ae8a0438796b58380cf1bba0a,23-02-2020,43,Primera aportación puntual,692
4629,e772b6aca62549828c15530ce0bc7146,09-05-2021,63,Monto de aportes,960
4630,42d908b0706c4d889d2634c1e139a229,17-09-2020,07,Monto de aportes,877
4631,5f2dd877283e4053962677c351e3733a,30-08-2022,67,Problema con tercera aportación,887
4632,0099e1f403c741e3bb109fa1d4249c94,02-04-2021,70,Problema con tercera aportación,750
4633,3248cc58ca714b2dad4839d5f60b37d2,22-12-2020,43,Monto de aportes,563
4634,af6e3e96e0bc4acea910f25e121f44d4,28-10-2022,49,Revisar mínimo de aportes,578
4635,21d91049355e404b9ac986681b1b5360,23-01-2021,48,Revisar mínimo de aportes,310
4636,e860e969e6fb4bdf882bb1dc1b2e673d,27-02-2021,36,Problema con tercera aportación,720
4637,d362771c053245dc9f24660774f786cf,25-02-2020,34,Problema con tercera aportación,296
4638,8ff29e38169e4009958d62a3dd5c7f9f,22-09-2021,25,Monto de aportes,921
4639,6e34d1d73046447985d932a46d22cc9d,20-09-2022,29,Revisar mínimo de aportes,707
4640,a56e6be79c574e28b4f80e92a31c04f4,26-11-2022,35,Problema con tercera aportación,893
4641,6dabc8bb6b134bd6b3ff3f1896d74e4b,10-06-2021,64,Problema con tercera aportación,463
4642,105fc3907cf449388caa1e0b39342f08,05-08-2021,04,Problema con tercera aportación,745
4643,423893a7a0ea407283390de705edc387,17-07-2020,97,Monto de aportes,345
4644,4c87d3a583324bf79645480e78f71d76,21-01-2022,71,Revisar mínimo de aportes,407
4645,f76fd7eb010c4faeb24fdae3717d7a42,29-12-2020,46,Monto de aportes,263
4646,86a8189feda24e9282b4988bf0300701,03-08-2021,22,Revisar mínimo de aportes,558
4647,f6c9c755a29d4c7fbf048e045d5d9632,09-03-2022,70,Primera aportación puntual,863
4648,a15e56f24ee947ed8ef268d4f993288e,13-09-2022,92,Revisar mínimo de aportes,825
4649,3de73687ce8f4752a390119fa6916a5c,20-02-2022,73,Problema con tercera aportación,227
4650,196c7b612a714d0a922f102279e414cb,18-06-2020,41,Problema con tercera aportación,033
4651,6a01737912a841ae9b650ff6d2caa959,29-01-2021,71,Problema con tercera aportación,547
4652,13cb30da6a014fa2822f269556003ace,28-02-2022,48,Primera aportación puntual,943
4653,7f29836e8f5d4fdca974f86772c734bb,01-01-2023,92,Monto de aportes,238
4654,5308f3c20e0a404aaa3e393055eec588,02-06-2021,34,Problema con tercera aportación,847
4655,776699fc9c6c45078edc7a3fa9541a73,20-06-2022,62,Problema con tercera aportación,285
4656,2ae9c8df8df3454ea74d051fcb48d45b,24-09-2022,86,No realizo la décima aportación,786
4657,f838146d33bc4d3b8899fb3523cc5b7b,13-12-2021,80,Problema con tercera aportación,840
4658,1b8eb2ab9a494c3eb416b403321d91f5,13-03-2020,75,Problema con tercera aportación,857
4659,5b57ba0959464ec98a59c7b0e78134e5,06-08-2022,61,Monto de aportes,314
4660,7a1a9891604d4cec87b75556ecab1b23,29-01-2022,07,No realizo la décima aportación,165
4661,cbfb2a34dcc347e2b8f52a4f642171dd,17-11-2020,37,Monto de aportes,935
4662,69b4cc5a4aa14adb8f7dfa7be355a377,28-02-2020,21,No realizo la décima aportación,121
4663,26b612a1bc6f4e2a8d56400d9643f106,17-04-2020,52,No realizo la décima aportación,964
4664,0ce4d58a84f24019b3fbfe72a823a37a,07-05-2022,33,No realizo la décima aportación,731
4665,26b24c1a72ef40818f16b6acf26322bc,24-06-2020,46,Problema con tercera aportación,782
4666,80cb8008ee5a430e9db4b82ae2f53642,09-07-2021,98,Problema con tercera aportación,014
4667,38df86336e1844f3887b51141225c2e3,31-03-2021,04,Revisar mínimo de aportes,686
4668,2986dca6e59e4cf198750ecf6d13581c,16-04-2020,68,Problema con tercera aportación,564
4669,033f209da49347cf93a4728591c80d73,09-05-2022,36,Revisar mínimo de aportes,503
4670,ddef180ceba94e8d9f1340f6b770b9bd,09-03-2022,91,Monto de aportes,216
4671,d42b348984ec448288a4c3a3c966d291,02-05-2020,53,Problema con tercera aportación,484
4672,1a8512bfea9846f8bbd7dca3cb305fcc,15-06-2021,00,Problema con tercera aportación,754
4673,5623522d65ad42f4890e26598419c9c1,06-04-2021,85,Revisar mínimo de aportes,429
4674,d8f9402c515b414e8a01c4f76639d0c3,11-07-2020,63,Primera aportación puntual,272
4675,289ee3066f3846b2bd4f29d9c7738350,03-03-2022,97,Problema con tercera aportación,901
4676,bc1e093f5a6a47de9df7ffbc5624d5c2,20-12-2021,70,No realizo la décima aportación,102
4677,9897d9ea6b2d4da68647f3b702b5d676,31-08-2020,61,No realizo la décima aportación,748
4678,57e23042294f45d2909fc567026fa6e8,02-12-2022,20,Monto de aportes,145
4679,1dc8977cb539498fb0d69b87fc680b6e,18-02-2022,81,No realizo la décima aportación,064
4680,1f96e7fceac74e3ab90d38763538007f,25-07-2020,91,Problema con tercera aportación,824
4681,a0b1cf2b21f2419cb3533f917d81deac,12-01-2022,34,Problema con tercera aportación,040
4682,5d5234384a58491a8055322e74fcf55a,25-09-2021,37,Problema con tercera aportación,862
4683,773b4885744a4de89a482ec16298cd9c,02-01-2022,46,Revisar mínimo de aportes,590
4684,ced528ca9dd642b09605d340b576d41a,03-06-2022,05,Primera aportación puntual,675
4685,5f4da1f547e648b58556b720b7ea9447,03-05-2022,82,Revisar mínimo de aportes,650
4686,fb7898b2078c450e97c36a8f66662901,13-12-2021,45,No realizo la décima aportación,656
4687,c5e0703e56bc4a4fba702ec66de0f56e,04-06-2021,56,No realizo la décima aportación,830
4688,91a3f4b162f843ef8e43d6dc79d76503,22-04-2021,81,Revisar mínimo de aportes,675
4689,0991f02a2df6414b984cc9dfacf69bbb,04-07-2022,58,No realizo la décima aportación,911
4690,46d0fda3db87475f857dd2a6afe04aff,16-07-2022,59,Primera aportación puntual,712
4691,efd29d04df29429287e18e7e4ff94923,06-12-2022,21,Revisar mínimo de aportes,115
4692,a5d28a1c10354a538822bf6d3d3a2be6,20-05-2022,89,Monto de aportes,268
4693,e677a627fdd14c45b6503e05d2c68179,16-12-2021,52,Problema con tercera aportación,334
4694,1ce845cae93f4d30923373520a02056d,13-04-2022,48,Revisar mínimo de aportes,583
4695,62bcb61e294d487baf8494e0e1fff0d4,10-01-2020,50,Problema con tercera aportación,390
4696,ba5abcd67cb74f488155af52296cfdba,29-01-2022,94,Problema con tercera aportación,088
4697,68503ffade314bceac279e54cf24aa39,17-05-2022,76,Primera aportación puntual,087
4698,3b0f3d64c8534e6cadc065fe8702d8c1,12-04-2021,40,Primera aportación puntual,509
4699,e11c3c6bb5de41a0a2bf439218456de2,09-03-2022,93,Problema con tercera aportación,370
4700,982004de8a214448902aaae64219f7b2,14-04-2021,54,Monto de aportes,112
4701,b7e52e5a2cd544cdb49d3a64594624ed,20-03-2020,29,Primera aportación puntual,588
4702,ea4eb7de27174b929bdd4970dd682acf,31-01-2020,66,Primera aportación puntual,987
4703,1355b7d7f1404cd8941f4fc474eabb50,22-12-2021,66,No realizo la décima aportación,661
4704,891313a117c748c18b2f4e387e67e654,22-07-2022,33,Problema con tercera aportación,281
4705,a85e508409414ee6a463e1140dae94c1,24-03-2020,33,Primera aportación puntual,874
4706,7ce190a809b14540ac15b6733f04340c,22-04-2021,78,Primera aportación puntual,432
4707,0cdd24da62134d6fafc821563ccecca5,08-11-2022,63,Monto de aportes,030
4708,64af07547e674269838666dcf172761a,05-06-2021,20,Monto de aportes,692
4709,4ab109f1463340ac965b741f403a3e56,09-08-2021,90,Primera aportación puntual,090
4710,662e7b29518b46dcabcd986e6dfe59d2,09-05-2022,15,Monto de aportes,454
4711,ae8a1fa30aee4821bcb1b43d5c76ec9f,01-04-2022,08,Problema con tercera aportación,630
4712,520d4ae9241e4d2a8d28a6fb5e8c3a52,04-02-2020,85,Primera aportación puntual,509
4713,a90a758524304e2ea54d84333053474c,02-07-2021,33,Revisar mínimo de aportes,824
4714,a144825677a1424b97abf8a48bba0f74,20-07-2020,98,No realizo la décima aportación,714
4715,df75c212f79d4311b1a9b045f5034ca9,03-07-2022,44,Revisar mínimo de aportes,067
4716,ad8ba4e88eb645118a467ce3786be9cb,30-12-2022,77,Primera aportación puntual,971
4717,068f6a066cd0492984dd850890c707c9,21-12-2021,33,Problema con tercera aportación,814
4718,d902dccba73849d2b01f41471b98f44b,16-01-2023,01,Problema con tercera aportación,287
4719,6ef8bfd6b0404f77a77e75e610f2e808,06-11-2022,08,Revisar mínimo de aportes,325
4720,c52f61a451e64d9691dbcf5347946da6,02-01-2020,91,Problema con tercera aportación,134
4721,57d24be241d64cb39fb4dd742d744319,23-04-2022,10,Problema con tercera aportación,401
4722,cf33e7edd79740db87a56b64fa9b1bc7,13-11-2021,23,Problema con tercera aportación,983
4723,f0f427222ac04517b5f059da79ab55b4,01-09-2021,26,Revisar mínimo de aportes,869
4724,1d6962158b8e40e1892e2d1e5497e85d,23-01-2020,52,Problema con tercera aportación,155
4725,2781d66ccc3e48b7a93e872892bdbb9a,13-04-2022,94,Revisar mínimo de aportes,496
4726,5d0dd17d62f5429ca1497411943d99d8,20-05-2021,35,Problema con tercera aportación,356
4727,0bdaeeadd69248b2889c7829c3947407,21-01-2023,14,Problema con tercera aportación,619
4728,20183864bb874cc198d7875a7bc258b3,03-01-2021,20,Primera aportación puntual,799
4729,1d25d0bf85134b238fbe526cef042b82,23-02-2021,89,Revisar mínimo de aportes,965
4730,3fb887d803bf490f955fae1627795aa5,16-06-2022,64,Primera aportación puntual,055
4731,a8249ea68e71478a831852152accdf6b,04-10-2020,17,Revisar mínimo de aportes,848
4732,2d1acc034e8c4c2e915c44db748def47,25-05-2022,59,Problema con tercera aportación,208
4733,c1c2de901e1e41a0874087c39f6f0c41,05-11-2021,35,Problema con tercera aportación,364
4734,d16665a167014ebca5cbf7a33bab7293,25-06-2022,99,Monto de aportes,558
4735,e6ee619d46cf422bad2bf8fad2cc9666,22-11-2022,86,Revisar mínimo de aportes,530
4736,ccc572d089be44fabc19019c4983a1fc,05-06-2021,37,Revisar mínimo de aportes,878
4737,d088f5060bbd4329a444173e36c8d8ca,23-07-2021,48,Problema con tercera aportación,060
4738,11eb7547dac542e594c4568dd404ce33,27-01-2020,61,Revisar mínimo de aportes,796
4739,f925e046371d4e40ba9002020706f88d,22-05-2022,68,Primera aportación puntual,446
4740,fef4033d28424e078db5a05fb1815ce9,06-07-2020,57,Problema con tercera aportación,096
4741,05e00928601f46f8b0108698d01fdf10,06-01-2023,26,No realizo la décima aportación,739
4742,2b680e00ba5d47bba6c6a7d41a2c20d1,17-12-2020,33,Problema con tercera aportación,499
4743,f335296661684c869c36133d659c6f33,24-06-2022,74,No realizo la décima aportación,503
4744,0efb7e0874ea4fa08df8d8ada42a51ce,17-12-2022,48,Problema con tercera aportación,193
4745,e6c967cf0d0540a3a609366409314788,23-08-2022,52,Revisar mínimo de aportes,476
4746,10be5feecbb844d1bd9514968daeb422,13-05-2020,40,Problema con tercera aportación,504
4747,abe3b3cc7b4046d78535afa17699ed74,15-01-2020,81,Problema con tercera aportación,414
4748,832cea0564b34729ba5be0e4b00d5f75,15-05-2021,91,Monto de aportes,889
4749,f9f8a06ee71a4320b4f80ad1af5cbc0f,01-03-2021,88,Revisar mínimo de aportes,120
4750,77237c872ae648dda4cb81cda0a88756,20-08-2021,10,Monto de aportes,604
4751,493097e341444cf08d730c93acb38501,25-01-2022,43,Problema con tercera aportación,923
4752,87b8dbc52e77476993a91a93bb0a0a8c,13-02-2022,38,Problema con tercera aportación,740
4753,71f37c03d87242bd99d8cda9b0a350e5,31-03-2022,96,Primera aportación puntual,652
4754,f3b053aa3f8c42a88189cae40830f1bb,24-07-2021,68,No realizo la décima aportación,612
