,INT_ID_EMPRESA,VAR_NOMBRE_EMPRESA,VAR_DETALLE_EMPRESA,VAR_RESPONSABLE_EMPRESA,VAR_PROVINCIA_EMPRESA,VAR_CANTON_EMPRESA,VAR_PARROQUIA_EMPRESA
3732,91e069843fa44a478f9cc4cded3a400c,Brooke Miller,Orfanato,Samantha Hill,Santo Domingo,Gonzanama,Cojimies
3733,545f3a8f615340d9b0180fedb7195144,Kelsey Wells,Empresa de electrodomesticos,Caitlin Castro,Manabi,Vinces,El Condado
3734,2df0208681c44a4e88d10ed03d765cc4,Donna Turner,Editorial de libros,Elizabeth Payne,Tungurahua,Mira,El Chaco
3735,b3ac28f1991f4c1abd53366e91dcced7,Olivia Baldwin,Museo,Angela Miller,Zamora Chinchipe,Centinela del Condor,Nambacola
3736,dcac08fcae1247119d555c5fc0edafc5,Russell Miller,Empresa de muebles,Justin Beasley,Esmeraldas,Pedro Carbo,Esmeraldas
3737,a68a78c0850e4ab089a8f886cf63467b,Michelle Williams,Orfanato,Lisa Allen,Imbabura,Tiwintza,Tenguel
3738,40c11231e7eb4c73951c2db1f1c57723,Mary White,Empresa industrial,Jordan Gates,Pastaza,Puerto Quito,Puerto Baquerizo Moreno
3739,5fe378d39b554661937db031e1773859,Zachary Castillo,Empresa de telas,Henry Atkins,Azuay,Quito,Rivera
3740,0650920a2546483a9a3fa6c5b622c32f,Joshua Adams,Empresa de juguetes,Jack Long,Galapagos,Yacuambi,Valladolid
3741,0ee3c802d14c4a5a85c436b9b8bbb594,Scott Love,Orfanato,Richard Massey,Zamora Chinchipe,Vinces,Rio Tigre
3742,7b911128482241b9808306fb9d470369,Scott Johnson,Empresa de gorras,Matthew Wong,Sucumbios,Sucumbios,Puyo
3743,03f5dbbe35074fd4b92cc9b86e31e117,Philip King,Servicio de telecomunicacion,Jacob Bullock,Sucumbios,Pucara,Cordoncillo
3744,34559d00a71d414088f5ca23b6ca1eac,Todd Ryan MD,Orfanato,Marcus Calhoun,Cotopaxi,Ventanas,Quero
3745,5ca0cad37c2a4553b2d129d6aa1a7ccd,Meghan Moss,Orfanato,Melanie Calderon,Santo Domingo,Santa Clara,Pifo
3746,44c28e672ddc42c1b8aa29c99689dcfc,Alexandria Hall,Empresa de gorras,Sandra Collins,Guayanas,Ventanas,Tingo
3747,bed3ec2bfb954c6aab8b37d21cd55934,Kayla Turner,Museo,Michele Ho,Sucumbios,Shushufindi,Valladolid
3748,ac64faa7caff4ca49d05e00b9ade79b1,Kevin Lopez,Empresa de electrodomesticos,Jonathan Warner,Loja,Latacunga,Ilapo
3749,d682c0af20634f5cb7bbe6ed114e7058,Lindsey Coleman,Servicio de telecomunicacion,Tara Wright,Esmeraldas,Bolivar,San Jose
3750,682d902355894e099f73be05c7a799f0,David Baker,Servicio de telecomunicacion,Steven Williams,Azuay,Atacames,Bilovan
3751,9bb770e9ec694c97b0588325340e38c8,Meagan Conner,Orfanato,Patricia Smith,Galapagos,Saquisili,Nulti
3752,d8028ad8884447b797be791dc429dae5,Michael Lopez,Orfanato,Allen Smith,Chimborazo,Cuyabeno,Sinai
3753,e1cefd3451464b98ac8e97c70992bfd6,Dawn Myers,Empresa de telas,Sandra Thompson,Manabi,Flavio Alfaro,Tarqui
3754,378db4acac3a428389d2c7deff31189a,Mr. Scott Campbell,Empresa de zapatos,Mr. Joe Morgan,Cañar,El Pan,Cañi
3755,e25a97cc54554c03bb7111b1bbeab88c,Nicole Boyd,Orfanato,Jessica Fernandez,Los Rios,Lago Agrio,Cebadas
3756,19cc48a71aa64d40953a701a8f204cec,Sarah Smith,Ferreteria,Nicole Hoffman,Cañar,Pablo Sexto,Ciano
3757,d6a01a9954ce43059deb1b255942556f,James Wade,Empresa industrial,Derrick Summers,Loja,Yaguanchi,El Carmen
3758,af0128ce018f49be9b8c84fad345eb08,Deborah Sandoval,Supermercado,Angela Smith,Napo,Quininde,Llacao
3759,7d8048da2ae94224be12ac7d1d21233d,Craig Black,Empresa de alimentos,Jeremy Miller,Azuay,Santiago de Mendez,Pansaleo
3760,de845c05cb23433c847cd71f5cde2ac4,Malik Vaughn,Empresa industrial,Sean Valencia,Manabi,Junin,San Gabriel
3761,d3cd4900c70341e5a85789d10022ac18,Joshua Fowler,Orfanato,Bryan Pierce,Tungurahua,El Carmen,Zumbi
3762,2cb459b662d942df926523ef0a32c9db,Lisa Snyder,Orfanato,Bethany Woods,Carchi,Saquisili,Tena
3763,a88a93e993544293b2f89e1715f62b08,Jeremy Grant,Orfanato,Jonathan Mcguire,Loja,Rumiñahui,San Rafael
3764,33c4f32ccbca421da109c0ed54e15fe2,Carlos Stevens,Empresa de gorras,Randall Patterson,Guayanas,Sigchos,Santa Rosa
3765,57e8906d1d2c45a086c81fc3dcf6f5f9,Meghan Curtis,Servicio de telecomunicacion,Melissa Allen,Morona Santiago,Echeandia,Achupallas
3766,82022da068b9481fa670d7571e796ccc,Howard Gardner,Empresa de bebidas,Jason Haynes,El Oro,Cevallos,Huamboya
3767,5ead21a1e7314bbaae4c61b15e6c4dbd,Kayla Phelps,Editorial de libros,Kathleen Roberson,Azuay,Zaruma,Chaquinal
3768,a7f64248654f4f628a19489d136d9384,Ronnie Diaz,Editorial de libros,Gregory Price,Carchi,Sigsig,San Rafael
3769,1ed7c4262daf43d0ace968545fa27187,Ronald Bush,Orfanato,Christopher Phillips,Carchi,Salitre,Tarapoa
3770,1f0d7a83880048d3962f1817579e7753,James Jones,Empresa de alimentos,Daniel Martin,Santo Domingo,Esmeraldas,Bellavista
3771,7f7333ad9f6c43fd9a9f9e5bfab4d617,Sara Garcia,Empresa de alimentos,Valerie Perez,Los Rios,Nobol,El Recreo
3772,821e2fc8cc804bb98b7974d6c568b124,Jessica Moreno,Empresa de telas,Emily Jones,Sucumbios,Bolivar,Larama
3773,c3d5328dd4d74e6bb93458d002b738c1,Mathew Hill,Orfanato,Timothy Landry,Santa Elena,Montecristi,Nambacola
3774,b87b0e5a04204f808a010636dd1d3329,Debra Phillips,Empresa de zapatos,Nicole Davis,Esmeraldas,Babahoyo,Las Pampas
3775,582e7813ccfe4553a1cd0b1b0daed849,Marcus Ramos,Elaboracion de instantaneos,David Harris,Azuay,Montecristi,Paquisha
3776,b490351e41084153b39495518861d303,Mr. Jonathan David,Empresa de juguetes,Christopher Morgan,Napo,Puerto Quito,Otavalo
3777,f1e6c27efdf94653af5af726c8cebc02,Michael Bell,Orfanato,Thomas Harris,Zamora Chinchipe,El Pangui,Latacunga
3778,1f935304b4f94418b172d8d04e7b2e24,Calvin Harris,Peluqueria,Jonathan Page,Azuay,Pedro Moncayo,Salinas
3779,4af6125cb2a84d9a881e0aa2474f2528,Kristin Compton,Elaboracion de instantaneos,Diana Vaughan,Santa Elena,Loja,Cumanda
3780,5d7b491b25374bbcb558388af1289bf0,Kimberly Carey,Orfanato,Olivia Thompson,Francisco de Orellana,Bolivar,San Blas
3781,38d1ee31cce549e2a22c147c50214b53,Christina Wheeler,Museo,Erica Anderson,Morona Santiago,San Pedro de Pelileo,Bellavista
3782,6d4025a13de74c85aa3da69efeed26e7,Samantha Joseph,Orfanato,Pamela Bailey,Loja,Urdaneta,Tuutinentza
3783,0783c8109957464292dc5890263b9738,Steven Porter,Empresa de zapatos,Richard White,Imbabura,Tosagua,Zaracay
3784,f00519f77297485a8fe996eced405ddb,Caitlyn Barnes,Orfanato,Rachel Yang,Cotopaxi,La Joya de los Sachas,Pañacocha
3785,06ab8e0f139a43c0a7295c55acde7d97,Sandra Fischer,Empresa de alimentos,Lisa Sullivan,Cañar,Manta,Rocafuerte
3786,b036c4ee41d94293860da504f15f3d6f,Alicia Jones,Empresa de alimentos,Kristen Rivera,Guayanas,Baños,Ciano
3787,f721586be22f4f288756c62bd546b69e,Amy Montgomery,Orfanato,Kelly Brewer,Pastaza,Matate,Mocache
3788,eb38d784a70f45f7847e6ab32ecf1712,Debra Bailey,Elaboracion de instantaneos,Jasmine Nichols,Pichincha,Calvas,El Rosario
3789,057e18851d01416190a576273219d1ed,Jeffrey Jenkins,Servicio de telecomunicacion,Todd Becker,Guayanas,Guano,Cojimies
3790,b02adc7c4f1542ac9b598bf521affa7d,Sandra Cortez,Orfanato,Tonya Potter,Santo Domingo,Pedro Carbo,San Blas
3791,80d1c70bc0184070aa7832ac71e85b21,Gina Taylor,Empresa de telas,Joanna Mccoy,Bolivar,Palestina,Anconcito
3792,6adad93bea6c4831aa47dc59823a7345,Nicole Harvey MD,Museo,Claire Gonzalez,Chimborazo,Moncha,Pompeya
3793,1f14024ab2c14103934a4a34c4a459ea,Roger Rios,Editorial de libros,Tom Davis,Cotopaxi,Tulcan,Pataqui
3794,261a309c39c74deab81622ce64b92195,Katie Mays,Orfanato,Victoria Smith,Guayanas,Santa Isabel,Casacay
3795,491706b4f1104a9eba3a55afd226aaa8,Pamela Brown,Orfanato,Jacqueline Williams,Chimborazo,Riobamba,Mindo
3796,15463c12acff46e1b96623e9d56bd473,Suzanne Bell,Orfanato,Amanda Garcia,Santa Elena,Santa Cruz,Lumbaqui
3797,ab36c3b5830a49a9897fd0a5cee7ed8f,Charlotte Sullivan,Empresa de alimentos,Regina Holder,Cañar,Salitre,Cayambe
3798,e51217096e954955a4b8c42995158899,Larry Schultz,Orfanato,Patrick Martinez,Cañar,Chaguarpamba,Canuto
3799,e053072445024e6ba1d717a37a39a1c6,Selena Baldwin,Orfanato,Jill Hernandez,Sucumbios,Jama,Puerto Baquerizo Moreno
3800,4bc8292a87a2484894a3ec4eb22e0f3a,Marcia Alvarado,Orfanato,Melissa Frazier,Azuay,Pedernales,Bilovan
3801,9783cc8bffa04175bb919355aaad3466,Kimberly Moore,Empresa de gorras,Christine Smith,Tungurahua,Espindola,Larama
3802,68574cc0a30a4881be649e05363752a0,Marcus Herman,Farmacia,Nicholas Cook,Zamora Chinchipe,Zaruma,El Recreo
3803,aa5adf4d489e420ebc913492511d6265,Robin Anderson,Orfanato,Amber Krueger,Santa Elena,San Miguel,Balzar
3804,a1fd24cb4a5b4fb790a9a59aa4e4680b,Ronnie Watson,Editorial de libros,Wayne Hardin,Pastaza,Portovelo,Tundayne
3805,9952277c79df4c1a8b289a22b7bf109e,Reginald Ford,Orfanato,Sean Maynard,Carchi,San Miguel de Urcuqui,Tarapoa
3806,9aef4c593c5c48979f9f513a1ce0f47c,Calvin Gallagher,Orfanato,Timothy Nelson,Bolivar,Tena,Llagos
3807,c9ec338746294b91bfdee780498cf2d8,Kelly Lewis,Orfanato,Laura Ortiz,Imbabura,Carlos Julio Arosemena Tola,Azogues
3808,21e545fe52794f608423f220d0e30e9f,Mark Liu,Empresa de bebidas,David Jacobs,Carchi,Archidona,Tusupamba
3809,7a61e4e262874fbca12d0dcef21d26fd,Patricia Mccann,Empresa de zapatos,Samantha Sharp,Los Rios,Limon Indanza,Chontamarca
3810,50b82294aae949cca48d7ec4bb2937e7,Kevin Howard,Empresa de carros,Devin Brown,El Oro,Pedro Moncayo,Taisha
3811,e47d29b1646a4055bfb5f0aab87626a6,Kevin Wilson,Orfanato,John Bryant,Morona Santiago,Flavio Alfaro,Maldonado
3812,95978c61bcd748739be5417c39159445,Erica Cooper,Albergue de animales,Kathleen Garcia,Pastaza,Portoviejo,Huaynacapac
3813,c153af9fcd5b40108460fbf482d4aa15,Michael Leonard,Orfanato,Jeremy Holt,Sucumbios,Chimbo,Huaynacapac
3814,c07720beea4f4a2f9b0e7ad27ed56aa8,Trevor Newman,Servicio de telecomunicacion,Pedro Olson MD,Imbabura,Nangaritza,Tacamoros
3815,dfcb6431353f442280a6d994d55dc808,Michael Black MD,Orfanato,Michael Herrera,Manabi,El Pan,Lumbaqui
3816,7c7650e1dc7c449f84c378af1316cb47,Mr. Charles Hill DVM,Orfanato,Joseph Ray,Galapagos,Jaramijo,Chontamarca
3817,183b86bb0b664e45927fe1c68759258e,Gabriel Townsend,Empresa industrial,Shaun Meyer,Santo Domingo,Cascales,Rumipamba
3818,1d6cc6bdec5343f2ae331ce16f5d428a,Sharon Murillo MD,Empresa de electrodomesticos,Kara Mullen,Cotopaxi,Cotacachi,Rumipamba
3819,6b251262a17b44cda78e39d3967bfe3f,Sara Rhodes,Empresa de software,Deborah Webster,Tungurahua,Centinela del Condor,Pancho Negro
3820,fece08d9ae0c49089e40540096c9f192,Daniel Parsons,Empresa de software,Jordan Smith,Pastaza,Tulcan,Jerusalen
3821,e63534a94e6e4aafbcfb3f483e38e04f,Stacy Lee,Orfanato,Melissa Cruz,Cotopaxi,Zamora,Ilapo
3822,ba06419229dc4dfaa652b01045f6d4bb,Brenda Powell,Museo,Alicia Chaney,Sucumbios,Gualaquiza,San Isidro
3823,f230f131089149498ccd01d056900b94,Robert Vazquez,Empresa industrial,Kevin Valentine,Morona Santiago,Ambato,La Sofia
3824,ebae69ce812f4352b2640155f9860a11,Nathaniel Preston,Orfanato,Michael Thomas,Azuay,Balao,Concepcion
3825,9cf8b970319d499fa36bf52c7386ad60,Bethany Thomas,Orfanato,Andrea Smith,Pichincha,Chambo,San Blas
3826,e7d2b39edf304c5686aca6d0ad7bf2cb,Noah Bradley,Empresa de ropa,Tanner Pratt,Santa Elena,Ventanas,Cumanda
3827,a8cd5113f8674e03b05a041b6b8a1786,Barbara Holmes,Servicio de telecomunicacion,Terry Wright,Carchi,Daule,Rioverde
3828,1d1ad3d2b1104c0ea16b8b955a4ff228,Garrett Barry,Empresa de ropa,Derrick Lewis,Tungurahua,Quininde,Latacunga
3829,cedc9b28fc7148378b7ce2a20a72c1d3,Robert Rodriguez,Orfanato,Aaron Oneal,Zamora Chinchipe,Loja,Baeza
3830,7fa1dc86fa704070860e99fc03c14924,Emily Walters,Empresa de bebidas,Julia Price,Cañar,San Juan Bosco,Rocafuerte
3831,178f7fd1a7c44e74b5bc4e9fcd640c94,Seth Harris,Peluqueria,Mr. Albert Terry II,Carchi,Rioverde,Patricia Pilar
3832,2582812e6657483f8759710cd4d077a6,Amber Wilson,Empresa de software,Kelly Hernandez,Napo,Pedro Moncayo,La Mana
3833,2bae47b6f3b148f89312f3e68b83ba55,Tyler Willis,Supermercado,Bryan Ware,Azuay,Palanda,Tarifa
3834,03356466f1ce493b9fd73284f61fca9d,Kim Davis,Empresa de electrodomesticos,Cynthia Day,Santo Domingo,Portoviejo,Cañi
3835,33be1bfc2d8749c8a355a2e6fb4537da,Amy Gibbs,Orfanato,Cheryl White,El Oro,Duran,La Mana
3836,80639e9d3f7a448a98a5a55f7a555b4a,Brandon Wright,Empresa de ropa,Thomas Reed,Loja,El Trinfo,El Progreso
3837,a0fb60e227a24ee9ab196a5cd2bafb86,Nancy Mcclure,Orfanato,Vanessa Wang,Chimborazo,Simon Bolivar,Piedras
3838,eedde0b2b5064e0299c42041dde353c2,Samantha Bradley,Orfanato,Brittany Hodges,Los Rios,Otavalo,Larama
3839,20b031f8ba534bc0b6e862139d9538f6,Veronica Lamb,Orfanato,Cheryl Mckinney,Sucumbios,Taisha,El Esfuerzo
3840,541534ed60964d62908cdd26f37e9ea2,Michael Taylor,Empresa de zapatos,Dale Ramirez,Chimborazo,Sucua,Patate
3841,28cde60e5b5246d2af20d10f30195269,Shannon Kim,Servicio de telecomunicacion,Haley Owens,Bolivar,Atacames,Tumbaco
3842,f78298c9294148ce970cc3bfd647ec4c,Mr. George Bell,Supermercado,Miguel Miller,Azuay,Francisco de Orellana,Nulti
3843,4f5285dd7a6843c0964b700c832bf419,Shane Mclean,Empresa de ropa,Kenneth Clarke,Francisco de Orellana,Chordeleg,Sumaco
3844,9c2536105b8643d7b107a69b746e57b7,Christopher Carroll,Empresa industrial,Russell Copeland,Napo,Huaca,Tarifa
3845,265f53a4cfa84b20966e6fc20f8de3f4,Kristin Parks,Empresa de zapatos,Lauren Burgess,Esmeraldas,Tisaleo,Quiroga
3846,62fdc27932954755aee7e8e740ebdfe3,Daniel Bell,Empresa de gorras,Joseph Hunter,Bolivar,Chilla,Lumbaqui
3847,4e2ee93ea3d34904808bbeaff191bf13,Herbert Ellis,Museo,Donald Hill,Santo Domingo,Taisha,Santa Maria del Toachi
3848,5285f0cd7ac04f7cabc1d33e93d1215a,Dana Jenkins,Empresa de telas,Alexandria Smith,Cañar,Huamboya,Rio Blanco
3849,4eaa5827a15e433089b4f604995ae226,Jonathan Burns,Empresa de carros,Michael Booth,Santo Domingo,Arenillas,Tumbaco
3850,53a7d4b6945f44479093ca4fe17c20ba,Noah Schmitt,Orfanato,David West,Galapagos,Mejia,La Union
3851,3e1a24022bb44ad6a78a8463e984e4fb,Maria Gilmore,Farmacia,Cheryl Schwartz,Galapagos,Machala,Chobo
3852,a34580d36bd9411191a8b1a070a723ff,Candace Ingram,Museo,Jaime Nichols,Chimborazo,Babahoyo,Tundayne
3853,4092d73fd24d41e191811c148001668f,Rebecca Porter,Elaboracion de instantaneos,Julie Morris,Pastaza,Pallatanga,Salima
3854,f1f8bb5a675f49fcadeae7e6dae98eee,Brandon Rodriguez,Orfanato,Richard Gentry,Tungurahua,Tiwintza,Avila
3855,5094ed326efc4390861a9f8ca27b8811,Laura Hunter,Museo,Claire Diaz DVM,Pichincha,La Troncal,Rio Toachi
3856,47421acc5b7a4a5e90d5cc7163453c8f,Kelly Singh,Farmacia,Barbara Cisneros,Los Rios,Zaruma,Sucre
3857,7579af40c79c4bdca5e3496ece3b743d,Ashlee Suarez,Farmacia,Mrs. Ashley Rivera,Carchi,Nangaritza,Rivera
3858,befbb27b0c2540a889080cb83db9de73,Chase Weber,Orfanato,James Caldwell,Santo Domingo,Pujili,Baeza
3859,1edaa66d81a646cfbde5c071a3cae321,Alicia Hamilton,Albergue de animales,Lori Frost,Cotopaxi,El Pangui,Pansaleo
3860,784f6e535c03449d8aa975485a14f28d,Nathan Clark,Orfanato,Christopher Murphy,Loja,Pangua,Tarqui
3861,e7f35e3cf73940ae9acf036e484ed75d,Michael Gonzales,Servicio de telecomunicacion,Jackson Smith,Napo,Baños,Rio Toachi
3862,19c0454379034b1a8ebca630d2cdabcd,Dylan Moore,Empresa de zapatos,Daniel Gomez,Chimborazo,Quevedo,Santa Maria
3863,2b33ba751646471ca8eb8136dabe8127,Daniel Blair,Orfanato,James Hernandez,Morona Santiago,Santa Elena,Dureno
3864,76e65f53732b4b8d92784dba5221abdf,Alexander Phillips,Supermercado,Andrew Clark,Guayanas,Latacunga,El Progreso
3865,95cc0e2373db4844ad3fd127a721aded,Brittney Garcia,Orfanato,Jessica Alexander,Guayanas,Duran,Atuntaqui
3866,39798429c634483892a429b3d17c1d8f,Edward Romero,Empresa de software,Ryan Perez,Santo Domingo,Olmedo,Pifo
3867,b0f1302fcdbf4f11b18c8f76d75c5b12,Eric Ferguson,Ferreteria,Gregory Cook,Morona Santiago,Celica,Lourdes
3868,094e6c40c0034b46907b774c518e5599,Steve Walsh,Orfanato,Joshua Tanner,Santo Domingo,Logroño,El Limon
3869,46418e21da284986b591751a2b1566c9,Jessica Lane,Empresa de bebidas,Donna Sanchez,Los Rios,Duran,Nulti
3870,4c4cb69467d542778053c8c3c6e406f9,Vincent Armstrong,Orfanato,Donald Reynolds,Manabi,Espindola,El Limon
3871,58e46beb793c413fb90bf555b5e3c70f,Antonio Brown,Elaboracion de instantaneos,Nathan Mullins,Pastaza,Eloy Alfaro,Santa Maria
3872,372fffc16d7e4465b9cda487b60b4b72,Diane Olson,Empresa industrial,Deborah Martin,Chimborazo,Atahualpa,La Sofia
3873,05639ce0d3e0410ca024128ee48b3cc2,Mary Moore,Albergue de animales,Sonya Allen,Pastaza,Yantzaza,Capzol
3874,74345a62e5fa45edba8c87eae7d5073b,Charles Petersen,Elaboracion de instantaneos,Jonathan Drake,Los Rios,Shushufindi,Union Lojana
3875,c26c8783e4184608a3813e9c38b16c83,Stephanie Martinez,Editorial de libros,Diana Smith,Los Rios,Ambato,Tena
3876,e091c326c19b4ff0845c80876ad09efe,David Brennan,Orfanato,Sean Blair,Chimborazo,El Pangui,Santa Rosa
3877,bb1d51de28e641bf9247ac3e2a9954e4,Miranda Walker,Supermercado,Dr. Monica King,Guayanas,Simon Bolivar,Ambato
3878,663a056bc5ef4e288768e5132385f380,Brian Henderson,Empresa de carros,Bobby Russell,Manabi,Chone,Borrero
3879,d02eb4a7588e4694af7f23a69f95ffd8,Danielle Thomas,Empresa industrial,Lisa Bryan,Azuay,Portoviejo,Piedras
3880,d7a70d7495e24b009638e8d6343a2eb0,Ronald Suarez,Empresa de ropa,Bryan Reynolds,Morona Santiago,Chambo,Valle Hermoso
3881,e29d8f32f0764174897a9e50d02cbd0b,Justin Roberts,Empresa de zapatos,Samuel Houston Jr.,Chimborazo,San Miguel de los Bancos,Salasaca
3882,d41972afa4f142d1adfaaaa328fedf1a,Andrea Rogers,Empresa de juguetes,Martha Wilson,Bolivar,Chone,Regulo de Mora
3883,d5957abe606b4b0c89ae9b96cc8b04b9,Haley Chandler,Supermercado,Brittany Walker,Cañar,Guaranda,Sinai
3884,faab3b085a204518a9041eef455d490a,Nicholas Elliott,Supermercado,John Olson,Manabi,Tiwintza,Sucre
3885,c02d3121b60b48e580898f1a4ec2f1c2,Cynthia Faulkner,Orfanato,Erin Gutierrez,Cotopaxi,Pindal,Madre Tierra
3886,ab362a2dcdd6425d9609e26d1320c278,Ryan Quinn,Servicio de telecomunicacion,John Barnett,Los Rios,Pedro Moncayo,Cojimies
3887,eb382a6920c94e86ae051e588137425d,Stephanie Gibson,Empresa de software,Kimberly Reed,Santo Domingo,Loja,San Isidro
3888,3911a9cef44e48eaaaa33cbc793ab3e6,Kelly Mitchell,Orfanato,Erica Woods,Napo,Salcedo,Tumbaco
3889,8b4f5257a96d465ebbe50176e0bac7cb,Gabriela Nash,Orfanato,Rebecca Williams,Pastaza,Lomas de Sargentillo,Simiatug
3890,fe07494b35f3418b8933f578f91ddbef,Peggy Lopez,Empresa de carros,Shannon Davis,Santa Elena,Loja,El Chical
3891,f8fbeb8f90cd47e189e4d6658be5fe2f,Christina Campbell,Empresa de telas,Shirley Wilson,Chimborazo,Taisha,Achupallas
3892,aed876669aa34bcfb65a9b372dda244a,Lisa Nelson,Empresa de gorras,Robin Sanchez,Tungurahua,Moncha,Chaucha
3893,567206d0d5bf4a88ad64b946ad992fd6,Rebecca Carr,Museo,Katie Clark,Cotopaxi,Chordeleg,La Paz
3894,e6dff285e67b4a50b4f88eff9bfef997,Kendra Davis,Empresa de gorras,Rebecca Hartman,Cañar,Loreto,El Chical
3895,e3569b2f25794b7c925abb745e1feecc,Erika Wilson,Empresa de muebles,Tina Estrada,Los Rios,Chinchipe,Picoaza
3896,821cae156f404688bc5a86674af5f279,Sarah Wise,Ferreteria,Jessica Fields,Tungurahua,San Miguel,Loreto
3897,5ac434a9e5464707acb5f91321ec0c93,Nicole Burton,Orfanato,Mrs. Brittany Kelley,Zamora Chinchipe,El Guabo,El Esfuerzo
3898,2b08bc310b5c425dba041faa4228de29,Joel Watts,Orfanato,Justin Medina,El Oro,Puebloviejo,Bellavista
3899,83a3a0ce56784c66a6060add5c6dada5,John Acosta,Peluqueria,William Gutierrez,Chimborazo,Olmedo,Telimbela
3900,ffaba1c0beee41209ab49da6e887485a,Michelle Jones,Empresa de telas,Meagan Walker,Napo,Pallatanga,Zaracay
3901,4ce3a08bdcb94b9084d3debcc2954463,Keith Murray,Empresa de telas,Christopher Fernandez,Cotopaxi,Salitre,Tarapoa
3902,fcedfbdc85934c069a872b690ccc1df7,Ashley Blake,Empresa de alimentos,Jeanette Thomas,El Oro,El Chaco,Bellavista
3903,baa72d6bc8394328a5c3ce9cc9677e2b,Andrea Woods,Elaboracion de instantaneos,Kelly Navarro,Zamora Chinchipe,Samborondon,Tenguel
3904,1ceb04ce6dcd4d45903a7a5f9f6b4250,Judith Bell,Orfanato,Yvonne Mcclure,Tungurahua,Santiago de Mendez,Ducur
3905,88db9afa68734a2d8a4abf0131dd32b9,Jacob Palmer,Empresa de bebidas,Joel Kelly,Chimborazo,Loja,Ciano
3906,b28b79b0bc0c4d6b83ba341e8c0bb449,Brendan Phillips,Empresa de software,Christopher Estrada,Manabi,Pablo Sexto,Llagos
3907,2aa9258204cf4e59839c6c4e391d0f15,Marie Perkins,Empresa de ropa,Christina Anderson,Loja,Guaranda,Taisha
3908,39a7c7b1aeb14ff392d01aea5a49a8b0,Jessica Merritt,Orfanato,Jaime Potter,Cañar,Yantzaza,Tomas de Berlanga
3909,71d8caf78da648ef9101b4b043d1f264,Jason Foster,Empresa industrial,Nicholas White,Morona Santiago,24 de Mayo,Huamboya
3910,00152603d6fa4f81866863dad7f41894,Carly Hebert,Peluqueria,Anita Barry,Bolivar,El Empalme,Pomona
3911,c550df17f8aa4badba987cf0df4b69dc,Mrs. Katherine Bailey,Supermercado,Margaret Stanley,Esmeraldas,Cuenca,Guanujo
3912,ba5e4c72af1d4cc984836b879deec301,Greg Banks,Orfanato,Andrew Wallace,Bolivar,Tulcan,Pomona
3913,252f3bff4d5f4e23a3f4eca4ef91b4fe,Brittany Baker,Orfanato,Joanna Roberts,Chimborazo,Zapotillo,Cuenca
3914,fd9224210982491fbf89071e90f6ee5e,Melissa Burke,Empresa de bebidas,Mary Hicks,Zamora Chinchipe,Huamboya,Borrero
3915,601004b456a441a8bb413b7d7ebfd2a5,Grant Howard,Museo,Todd Sellers,Francisco de Orellana,El Trinfo,Garcia Moreno
3916,0d482fa8e9a540efab98a5549ec09a92,Stephanie Robinson,Orfanato,Kathleen Gutierrez,Azuay,Guano,Chito
3917,a87db8f0ea2846c6b42a2ef1f044ab71,David Johnson,Ferreteria,Edward Christensen,Santo Domingo,Machala,Cebadas
3918,13a3f48d69614e27b02a6c9cc132bad1,Luis Gonzalez Jr.,Peluqueria,Christopher Kerr,Los Rios,Montecristi,San José de Dahuano
3919,47ccb5a4d4134427bbacabee3c984354,Samantha Johnson,Empresa de alimentos,Sarah Williams,Sucumbios,Eloy Alfaro,Yaupi
3920,fb34eeb285394adc8e5d0e48579f0289,Jennifer Harrison,Orfanato,Tonya Williams,Azuay,Daule,Pañacocha
3921,8a18ac37ebbb49d19148f361b95d5d86,Jessica Trujillo,Empresa de electrodomesticos,Megan Ballard,Bolivar,Tosagua,Portoviejo
3922,763c1e9826674af7a9c4cf184b89ee60,Erica Kelly,Empresa de zapatos,Nichole Cook,El Oro,Chone,Tarapoa
3923,159ecf0ed8354bdb886291df55271ca5,Derek Jones,Orfanato,Anthony Clark,Tungurahua,Caluma,Tarqui
3924,3265fab546c04f66a10bb543887b92cd,Luis Martinez,Empresa de juguetes,Bryan Marquez,Pichincha,Daule,Dayuma
3925,bde5272cea9140d7b7a7239d03d64bff,William Gillespie,Peluqueria,Joseph Fleming,Santa Elena,Salcedo,Pan de Azucar
3926,0cdcbdbfdcdf432080775e9a16c1ac36,Richard Mendoza,Farmacia,Joshua White,Cotopaxi,Muisne,Anconcito
3927,6ef5fc746b6d4640bbf9bda69d6af824,Pamela Barnes,Editorial de libros,Marissa Jimenez,Pastaza,Montalvo,El Eden
3928,16eb876685964e638adb7cb0ecf6ee85,Daryl Jones,Museo,Blake Wright,Loja,Chillanes,Archidona
3929,78bf020849d14d439e1235e3b949a0dc,Joseph Sampson,Empresa de telas,Christopher Peterson,Galapagos,Playas,El Limon
3930,3c3f2fa354b9472fb002e1d8199bdff6,Alexander Lee,Orfanato,George Tran,Pichincha,El Chaco,Quiroga
3931,2f3986066b55415eab49141a09b853b8,Eric Bryan,Empresa de carros,Andrew Gaines,Santo Domingo,Lago Agrio,El Pangui
3932,685b4a394f43468fab935af6f3c87ae3,Michael Peterson,Editorial de libros,Eduardo Horn II,Morona Santiago,Cañar,La Union
3933,1902855deb33410baf044b47524ae301,Michael Stuart,Empresa de carros,Edgar Bradley,Pichincha,Santa Elena,Pasa
