,idpermiso,nombrepermiso,descripcionpermiso,statuspermiso
3543,d1eb5ee0e3f34eebacfc0f708028c17e,Read,7AjGqboWuZuEQtutdczfdujEM,Desactivo
3544,396be43962b84f63b957524b6cb41a30,Delete,hsb5zrZnhOWjZ7BSomEuGwExz,Desactivo
3545,4bfe7406363f4ac5aeea5873fb635df6,Create,CKIxdHUw848WyAsmeHD0tiTQf,Desactivo
3546,9634dc8082b24fffb6b3652bbd712762,Read,auNi6Oi4m0UOTopEyj3uyUjZ6,Activo
3547,61a979ee71ef4627b9f0b0f5813ab98d,Update,MavuEMdSH3GyqR05ejaIJ1te0,Desactivo
3548,35bbaecf1aff4d2885ad82cf13fab3b7,Read,UiMgSY16zfZ4IOgWfFlCVl26w,Activo
3549,4a74cb097e0c4dae8457e1782f36e2b6,Delete,8mNEXEZJPaIcCX1VW9MUEv9zO,Activo
3550,a4f0629fdb5147b4afd376e56576834a,Update,RCQXXrIILcG3Jb2tUN75SHB1x,Activo
3551,b565fd02b6884ca699d414de671c4880,Delete,RzCqODFaU6bven2ORn9N4lkVi,Activo
3552,b93450e84e384452b3f90858a74c430d,Create,5w4S0SGop5gJ5oBDe8ZjKQ7xs,Activo
3553,dbd67b8a99674f9e83608c73dee5b7a6,Update,eLbJj2gfGgHGPCWDLKLUry297,Desactivo
3554,75596cab9e1b4850931ca45cd62f332c,Update,O9tmyF28h7AXlaHgb4LTOU3eW,Activo
3555,24d9c8c0dc4841dcbdd7e5a06aecaff6,Read,salqYmXeMbYwIZDH8dXLeHQrP,Desactivo
3556,6a739a440bb8405fa146048c9f887809,Read,lAuzwhNORxklvl2mZoDeSSjaI,Activo
3557,1dbb00f3a7a84a7896f0991c13705fcd,Read,KXvdy9LrQO4vPf0QExY3AcYbe,Activo
3558,a35c30ad24f94902b57f64dcb0abf55d,Create,JdNJsmwgRDeoU7S5DvkBkHe2Y,Activo
3559,f3c6306c16644cc4bcc048dfe16c46cc,Create,qRcG1VrCu3SkOGmt4XTrbctKt,Activo
3560,2ba7d296ca3244a1b0586eedb2813825,Read,XXhzoLPFNrZIeuRTy6GnRTmKd,Desactivo
3561,7b4e4717ff18449fb2a52ac050ae6e3f,Update,yJp16iOoucZmj56BjAG99KuZD,Activo
3562,ecdf9204f0b6419b89a3e9d99d14af6f,Read,5VooaL1QkBYmHgTBodnHMFWjH,Activo
3563,f48fdfe4f606495c96dd5563ff612b73,Delete,dNirDlvx36JrvEpkdJCfEBwXN,Activo
3564,66afcbae69a0493c8b9463a19063ebc1,Read,3eGJA53uvXLq9nv931iSGsjmh,Activo
3565,9ce50fbfe4374cb4ba9f2ad899f4b86f,Create,OlQsKY39EOQgsR6fJytrwoEIr,Activo
3566,b9affa8134984ded812758320339d872,Update,VXYAobBmCHOpMQ74vZWTKRW0o,Desactivo
3567,8bbee58604d2462ea3afe37921d81113,Delete,ZUkQUJunBFTnFnrYtDVz8HG6X,Desactivo
3568,143a74cc8041481c949fed474cab83d9,Read,NZi4W7Pw9bxqHFKrxquyINxdh,Activo
3569,66a68f3428594118b4d3661e371f0820,Update,ICM84YKjWwGuHMuye4okYDCar,Desactivo
3570,498309ecac6f4267b78d3fcd13a39877,Read,Cx3Q2WguGBcD6LLct6ktdyPcx,Desactivo
3571,5ba1e28b2c154127825c299350f7d08c,Create,Y8ScuCan5V1ckOMDCYb3y3zXV,Activo
3572,9faee6071f694dc886bb7262cd2db82d,Read,BrYJ9tV2i5n3tkjc0qepmZzBQ,Desactivo
3573,3f075ae5f05041619394d9f76cb20db5,Read,loLSi0rR4sXrSWek7Hvu4ic2o,Activo
3574,0247398a4a0c4fc0a0bda730d5a12b8f,Read,ZtG7ELW8AteMGSZXNFSI7eRXw,Activo
3575,d3446778d745466098d72d5bca367789,Create,sTVbQIsn8ui05JztNF7m7kO6V,Activo
3576,0a51224dfe43496faa6ed6226e470d18,Update,OE0PBikGHG4P0uqvU49FkESS7,Activo
3577,1525438197ff4f1d9b47b456dc223346,Update,gR3GFfVSOl67Js0Pe8hgtgyMP,Desactivo
3578,1797b1992e3243a8bcf5a7e87ad074c1,Delete,phSAZMusnDtZqbLatsQWNph5v,Activo
3579,042dd011eae44bcaaefa8735406ac33c,Read,V2pLuD8njP9bENrtQm6UfyG4U,Activo
3580,a0f6f1be73994767bd93e9bb275f0f1c,Update,S97bMkh7Zgzo0wNtgu9hS1ze8,Activo
3581,b242db43987a4229be4492c6e3ac6bac,Delete,NgN2SoVPdh5JVOmZhCJSeMNdD,Activo
3582,483a7d07596e435589425c17a8eeb409,Delete,EeXrwGHXpxTRs0TWTyzzCBw3A,Activo
3583,672fda5467634499a772be66e0a2ae8b,Read,3HBJS3dy1QAzgiDDtKHRhOaC3,Activo
3584,1e882bdf195a450b859692cdbc1b1580,Create,VmzrC6hxFlttbmIqnMtsSZRCu,Activo
3585,40dca78331d64733b106ab28a441bc11,Update,xwnmZN5Xf10RT3opCncnEC0PP,Activo
3586,99fd37fb5a0a4176a2b161dc168d0efd,Create,2aA5fVs7lbz9SSvPlV8sJsYvA,Activo
3587,f624cf2a1f7b49d09fe24030a235394e,Create,uGuCzAUmrrkxUOSkImu26Yy1D,Desactivo
3588,6331cfd3852f45e9a8e678a726993d8e,Delete,eDhfT54EYmpLxFL5jOZHFDdnp,Desactivo
3589,fce5a864851c4c50aed66b4493f22e55,Update,pCNrPAIoEji0eHEmSiMhqpfEI,Activo
3590,068b129552c446eabe82979ba1e2ee0b,Create,OXT1Zc9VJMJC1BecZsqmvAMst,Desactivo
3591,b6c28479490d4c71a1fc6ab52f5e8bed,Create,tUa6JJZ0Lnx4N7iLLO8BibQhq,Activo
3592,fcc58f64dea643ada12eefc3edb70bde,Read,wfPhG3HasNo6nKI1hzdCuDAtC,Activo
3593,5cf8db81ad504d199d469dc4a4d669f2,Read,nCe3ZtNLvKn0m0eAwJkSOCaA9,Desactivo
3594,74b991720f9e46a3bed15deb5391b4b8,Create,QJy9hoVifE2I3t5ivZCzjlWGi,Activo
3595,dc08688fe4c64f4fb215d6c3d3ad68a8,Read,bPvIP3BzKlppfYbiTGw1RY3p3,Activo
3596,42d6774eda994ceaa61e6da122667075,Delete,Ax9WRA3RmgPwBkn3Es9KMd9c6,Activo
3597,eac4d9bdc66043ee9771123af06d2c92,Create,G4H8ihkK7ctiVvEIc8JTnlH78,Activo
3598,0f3c7a3f4dd944959b11add0f3757ae4,Create,DUOFujqD9Dp0oM4WwiZNISrVH,Activo
3599,ab683a45fc9c495d80e17a3b903d17f4,Create,uqHc4ov0G9Vf7ywyUng4t3mXs,Activo
3600,a9265230a45547da8ce2ac466d1864e6,Update,Sk4u9w5KbGg2u1JiVIesYZ171,Activo
3601,ba554e28e3624adb9a27b88d7b23ffdd,Delete,sk9sulxKJst6Z6KA6n8qAjZxL,Activo
3602,52e0cd6eb6ce48a48540326c131decdc,Read,SgoFHjtr3DIepsJyNahKqYWpz,Activo
3603,f47ab12765a5400e9a8a762a79e5dac6,Read,bEa4kF5DT5uwi5HuXO5LKBdUI,Desactivo
3604,31c1fe95434c4206a790cb8f3645b2fb,Delete,l4U5ubzZ8LeDXqKdqiDjjirwV,Desactivo
3605,a991b16fc08749769d8c243ea7c2fb34,Update,gXnXPerZluvxAmhslQdoC93G0,Activo
3606,c20eb8a28d2c4a60979025dcefb7c67b,Delete,uMvuI2zWLMrtHdtUE60291s2e,Activo
3607,b62129b090304ed5911292f4e16c9194,Delete,sGoBb2CxAen0KHc3A0r84ePkG,Activo
3608,c265701b2cb34e3a9eb18376090dda6b,Delete,yRc1k0ItmbTRb35T2qiSRCoEB,Desactivo
3609,f7bcdab725644a019261de8528e31e29,Read,pS5uHSplUtwFAdWFNRZU7uXRG,Activo
3610,9647eb4abc6049d8a133681dd7d63933,Delete,so01hyU6cmZiIRtAmcHnwoAhB,Desactivo
3611,1a8eb8bbd5694f76baecc9360457dd11,Delete,RzdQdBBWdSAx8Q38Sxb3P7Olp,Activo
3612,2cf051d615f7471d9fa110b6f4ea1c06,Create,zSnU9faLQWoC584NXLxQGxy2Z,Activo
3613,2051414fd459457c925696742333c4ef,Update,cZGdE2BYTGQhi0emRIHzGf4gc,Activo
3614,f6501191d9aa46a597a9ab774cd27389,Read,utsQ9TLSrqCgC5LCzIhMVMyn5,Desactivo
3615,daf2aa0da97142a7a26661e6e29290c9,Read,EsCnVj4sOIxJaMmNvLOCHWuUw,Desactivo
3616,bd0e236b54094ea38926a026bd757454,Read,9v3HlMiOAi0MCBzJOkymWHKhK,Desactivo
3617,302d87756b114dff942c880df13e4050,Read,fVmqChOEJ70NX0Qlp6BtYrcKU,Activo
3618,22d5ffae44484e158085a249362cd186,Create,tLWujJdxcYCznUlhSrJFvEXj6,Activo
3619,b88f347cbec04567b905dbe78b251cc2,Update,nc2mOdTYdm9kvRrmm5ZaUyzOd,Activo
3620,c66d67b5729d42df937b03bd2ab8cc98,Create,hgYo3f2geeD51PeBKXvDkp9Ii,Activo
3621,0181b1bedd5f47e1a14f1c7cf7704a5b,Delete,UyqGRXZEneEQ4OGgz3FLXtF6l,Activo
3622,f0b318175764415db7672287e30653de,Create,Mmno8x4ba8qqbw7qKgkdxciEK,Activo
3623,682e1de7933c4fc9a9b8e9f0e5c2ebc0,Read,6tXWM1zxVRVK7uPxBz1tlqDwE,Activo
3624,1b7a758aaabf4cbfb6d007087330d419,Delete,rNe9JvMua7gGQZSyA3PtfT5ym,Desactivo
3625,4971bdea1d1340509346f5a28d97cc60,Create,Dj1gTFScEGHHTgDVSM3byVFZM,Activo
3626,00e0e022d45b4d6e92de939a9f38666c,Update,NOpfJ6pXvM9L2q3VRfiRrTxx5,Activo
3627,57df82f6d4554878816e4342f241099a,Delete,dcLGGLm91U0e1kYzbGvi3Pm17,Activo
3628,c7133cf9c4264d79b7a874e78c646f73,Delete,fSzt4Vx4wi4E8ClUEkOepRmOR,Activo
3629,87ce3ce4551b41c4b94f817dba0a4cee,Read,kd7jkwNz08fO9NEOFq7fr6ZRe,Activo
3630,644fee8e04fc49ec8f0d368e7331fde2,Read,XfSpNlJWwGlHthPp9JPY1SPdf,Desactivo
3631,0371aa18bf1f4329baed44fecbc6eb43,Create,IHD8Obc4zlLIfFrDn0JuRhUo7,Desactivo
3632,c5977a5d21a4459287a257e83b4d9b13,Delete,ve0ItZHp4l1pP4Vc1BJSvMAws,Activo
3633,a5c1b1b8ed1945fea0aa3c42b3ea0908,Delete,7xyxilCScOxpzR2QHrTz5LW56,Desactivo
3634,3da16ba263634581bec9b34c003f3036,Read,qc0DLXn6ALYBKr4Cp7By6OEkA,Activo
3635,29c4a2c5616a44328273642b0fec5118,Read,jadbWpPKF0gjyaV8BaWJP9nNE,Desactivo
3636,47359c746568490ebbfa9c0bc947d35f,Read,JWUsdVMboD87dsT8RSdInxjEP,Desactivo
3637,0d72dc5fffbb431ebb2ae5a1afd13cde,Delete,NbeUxlQsI4wgmZBPZ7xY4BYmR,Activo
3638,ea86f87ef8844db7824a9e51a358331d,Delete,Vm1sqE8h4CWuh6umMEynqHSVH,Activo
3639,53cb6af4ba8749e19a02aac90a8bbd7a,Read,drWDF1jqJjvItFZnk8lTpBle1,Activo
3640,814003a941a344a38c7a3d9e9cae2468,Delete,nMFeOPZvhWpOl6kUMBwxB1rj9,Activo
3641,8d41dc377a6646a4a2d402684651a9d6,Delete,jcDrMGu1YJJF1MLk6lPx7WHAm,Activo
3642,3a2f449cf7be40418e67cc681b067918,Update,aP3Jrj90ew3qZIZxyzqzaQHEP,Activo
3643,df555d153d7a47b0bbf984d3a63549d6,Read,GsDo0ohW1lfDV4tX9BgLMA6HY,Activo
3644,b32b45aae7ed4c47bb6eb55bfad41f36,Read,fjX6Lsffwbgycz06OWl5yleOO,Activo
3645,a415add1a33b4b4890f3f175788989cd,Delete,FsCIfHUR5vttNgsz2MLkWQyLa,Desactivo
3646,a7dc253eda194e878acb663607457074,Create,rUySexCpSpVAbTHMDVaXXd1SL,Activo
3647,698a0f42dc8a4cad8633c0c5cd812356,Create,GSCup0KRFxg9lAeG5zI4DShFB,Activo
3648,ba50cd99264341e9b59cf631ad0408cb,Create,JrKDhAIVb18DxpnvoRJIrgaKh,Activo
3649,ae3765be515d414ca9a7285a19d483da,Delete,S1JTxDzA2HYsoTt8K7cvBRW5k,Desactivo
3650,c0e6ef24cc534815a4af0d86d0c73921,Read,M1exq5vSKe9TxeDYyqXHxFZ9Q,Activo
3651,642389e97da7464abf47c7365e3e74f3,Update,ur1w0mKnJLx2Ww6dHiofw3knF,Desactivo
3652,8940eaacf9e247998e6b4be652b52d4e,Create,dSgPfbvJnhfYO1BrjRGe2iM5T,Desactivo
3653,b32a97221f1a4b2b8ac45aa13ad20b45,Delete,aIZfjrMgefF1zb8ZIOM14zAAO,Desactivo
3654,50e45581ba60443297e2f622806a8d85,Delete,74Jm4inpXtnbGm97WzNVb1Dlo,Activo
3655,5858f9aaa642432a8361f62dcbbe0c4f,Create,6e17qU33Paha9HT5f902Q3cRe,Activo
3656,3ff1c746ad1c4b90b549979e7ec4b0de,Delete,hLZFRCC1ikjFF5bLBe9fKNA3J,Activo
3657,03e8446fd09c47a98591a99a8eed13ec,Read,suJm94P05WI9uCeqAn9jJMwBJ,Desactivo
3658,f60279f7168f47edb747f2587fb60533,Read,AYT6r3rXvsCte6mzNHjNEvhap,Desactivo
3659,a41f39eedcbb4041b3629b4e2fbb9576,Read,8vtGmI1opUkpNnmyHwVZL73aa,Activo
3660,c3f8f7910599499799b7c0e92654caec,Read,ShtNCHnmsPwzWG0p4KIWbenAH,Desactivo
3661,c2244af885994284a131cd9f992e78b3,Read,qqxcCvXra2Pq0Q9NNEzLeC9nJ,Desactivo
3662,942b36838fc54242962991342221ee7c,Delete,s61KcABIlK1h9OWuEy8ykQqyX,Activo
3663,cdd6a7d879164951aac1e6d9e43f95b4,Create,aHfFXBgwJFITiSfGTRFjqZOXz,Activo
3664,36bbba2480fa46759466ef92bbb2751b,Read,OIweChhuCJryYh5VRrSa91ibp,Desactivo
3665,99fa8fe133824abdbfc31c17c424f510,Update,6HXsFtRFavr2nY6EbTiAGKrn3,Activo
3666,9cf0457f946d42eb892d026bbf429108,Create,jeoOWR90fJrEYN0CNJ162pWhd,Activo
3667,5c9be848be674c5ebcb7dba7dda300dc,Update,C92bpIT4z6sOZY4T7dur2LDzT,Activo
3668,d9bd2f89d5094a5fb5e198b21694c428,Create,6BIztZ05YEPPAws8DwPDtVFlN,Activo
3669,4890366102ed4114958c41832a6d16a7,Create,n84DPOTWVy4HkA8wBg06etwLQ,Activo
3670,102fcfff2e134f929fcfc74e2712fd30,Delete,5prBehCI30k3WwuuEImu6gCXp,Activo
3671,7558a78bfa0e49e9b30c173b0f1e57c7,Read,FNvSWfpdHifFUnaSQZsLipAc8,Activo
3672,e2cf5e72e7ba4aef93ab71076f646cad,Update,OPywnbcweuRy5cqTF6oeCUh87,Activo
3673,8eb6df19ba344490910943e5d8f29111,Read,qlmZiQWWqPk5M1JFNq3U9zWzb,Desactivo
3674,1c36ace425d748c5945fa8312dfd542f,Update,g6PBPmnY5nL2QRltlQ1z8LUVW,Activo
3675,1fd5742522bb4da48c0f6d509fd6dcfe,Update,9iyFVPjwdX0Cf9JgtIMqj0aGu,Desactivo
3676,7c14f039ba0a4e08a7bae02a26b8e770,Update,Wt9cmmokQMvPWUbWKVmYdHBxA,Activo
3677,8efdecb74c4648669729d84b8dad45ce,Create,0joAojesVTIAquZSfPPWtj0hn,Activo
3678,017cf350899c46b98fcabf4e30a1dfa1,Read,8Qu8csKVTVjVkHygBwnzPfGai,Activo
3679,148e74579e134e4cb06b8adccd500031,Create,8MbwXQb7GX5DSb8b39sdzyCwL,Activo
3680,56aa939856fc4bc28030f0b9a4d80d98,Create,FtHXs4naH13TcVdhUma3q4N33,Activo
3681,f916ecb60e14470fae94201ce7330c1e,Delete,xLuXO8eSuu1nbjJKKDumMKMe0,Activo
3682,8bc3b438bcbc42f3b5bb600750d68c74,Update,do8HoOvOv7suwfXUMPSEJ1BLp,Activo
3683,4da48bc1135248cdb6334bb34523108b,Create,Nlo3ZSJb6wMravLwgbb9vCMPg,Activo
3684,c758baf3a0a84317a8004d703e3e1104,Read,J541bBo58yKgUXcfGohXoNvt9,Desactivo
3685,b86085d0aaa24e9886545b38914aa81a,Read,MqmEUHUQDoR0Rxu1qe8k67ktC,Desactivo
3686,22cfe1ba057d4618b55fd3f9cc6651a3,Create,T1U685jXD26cBNl9Wj0GpF5W5,Activo
3687,b1a68eda0956449d80ddeffb9f1f043a,Create,Lcv2FDx9BXydkYKiYfUCeBzfh,Desactivo
3688,a443565bfff5477e8ca1a55e14a5d39d,Delete,KBmT4KAzrQkOVbRfWyWMtlbd7,Desactivo
3689,a5e55764a9a24ac5867d670aed95ab04,Read,nk1YRlS1Q4e45yjDr52A8Dfrg,Activo
3690,54d19e96500e489a9d28dbcc8f6a4d34,Update,Abw3nghZKvqqeMXy6X8f2KcCU,Activo
3691,5c21c68a30a441f1af5d07b1616f468c,Read,3VatqrGiEe2icVrd5EM5qdzdD,Desactivo
3692,e404917da2b84a04a3c1c0e7dfbf20c7,Create,pGlxEClHa0n93M6VskmirqlTJ,Activo
3693,0191664568544df0b3467b89fe584465,Read,TmNOE9RO6Nf0WqWxoM3P7evEE,Activo
3694,c102fdcfca104e989eef0cbd23ad7f1f,Delete,08qdBmWrMkfkjXL0ltnU1LyDI,Activo
3695,7f88ff410b4a4b6a902dda6d427d0b0c,Create,ZiLGANsyIdNR6zw80mwB5c0BB,Activo
3696,61d69967f6de4ef595f3f00d3ca4d7c8,Read,NL16XwM1ktgnh2lMV1tV5moxs,Desactivo
3697,d1967003c4c64156a08fc2af64a156f5,Delete,sVcPJW1SWyXXTuvsQqElifoqt,Activo
3698,814d844e8b1244c3b26cd39f56f6d4b0,Delete,twfEfmeI0KlnkE6kZPmBitLgd,Desactivo
3699,7693ad73f23d4ff485ac02e59e0de38e,Create,HMcYgWYOn5iGYXDIy9ebdkq7r,Desactivo
3700,504416cb9d7843d1af6efe7bc1f87636,Update,0RrJIZOENSDw48WiUfAx8g9mc,Desactivo
3701,8f05957a62984217b77cfba485a409e8,Update,88xEvGitPywXKXgiqh8ANcsj1,Activo
3702,b442dcb8f8e04943a991828a05178743,Create,DYWnIuxeXRl0A4dCa9idu4B5P,Activo
3703,7f4f830cd25a4bd7a480263ff58d0874,Read,imEHzRcclq99my3MFUScj3fNn,Activo
3704,88756525c7e946f3ac18d98ad1519abe,Create,4tW39VfIw6BkGkkAiAslYsShW,Desactivo
3705,7184f9c6f59a4e27bac74871be1a9323,Read,Qv13LHNOga4q5zgZA8hu4OfaE,Activo
3706,e3dc69fe6acc4729a8177745617d5170,Create,UzZUeFZctd6CU8YgNRjJIWWig,Activo
3707,a97585c3063043a9bf79f3a751fcd5d1,Read,8m0evpddHJoSSedIz99gOc8XS,Activo
3708,c42b3aa5636149ea89ca1dd608e5d389,Update,RgHw7PyYRNaAwmGVOUqFaEWZL,Activo
3709,efefd190fcb84df385cc7c8f4943e5fe,Delete,kDS9wWeDp9brL2TKu6oBhlAtV,Activo
3710,75026006e9d8403298fc20e8e5b39563,Delete,JC4BOXOsLfT4AmILxBR8ZpJpt,Desactivo
3711,76ae3a20f92b47e3a6b7868beb51df58,Read,VpKBNxRNcj22ujQnE2py6AoMP,Activo
3712,23bff3355a4147ffade2a20692622992,Read,bnxqHz46FYAxDixihMKYM6K4G,Activo
3713,031e6acc81704db8af29c87fb2186dfb,Create,NiqQbHvhoXquQsVebspsboRjB,Activo
3714,165e5e0151504b17a746b65dfe772153,Create,cTajefNtxirZQ0iKyjRFrHaHK,Desactivo
3715,57fe300468504f338dfc85daecdfe314,Read,duIxi0QACvcIqfKD7lDjfK38u,Activo
3716,6a06ff90387845728325faa93f27908a,Create,1xHaRjrfXnVx1h8RUoEo0Bgca,Activo
3717,7c93a6b74ff740189f6165486588a31f,Read,pnn82EIo9AmdkCYUOmVwxPb5Z,Activo
3718,8db57d2bd22a465bb93c64ff0492abce,Delete,vDTMZV8vPiNLsVloGUOX1dZLr,Desactivo
3719,bd6683f9791642e780f4867720372f13,Read,PfPKDqa0wHPyQHutGNFzrQ197,Activo
3720,5a1321d6ec4f4a7e97b7418d76806ab7,Delete,Xlm0l0tdGGBZi1u1Hy4aaKSn2,Desactivo
3721,7cf79c2854da4baea766f1101bb236c6,Delete,I53uwWo4b7PFT6oz65whqbd7K,Desactivo
3722,f2bcf992827c49949f0b3d9e61f012ae,Read,Ii7jSsXODBOItBneEq0ds8Gg9,Desactivo
3723,2fd6bf972fbe4c8d8d57a78b7a1a418e,Update,T0w2TIWnasPbVRggXwyhDgX3F,Activo
3724,7ad5e51f9afb43648a787b6be9654619,Delete,GMVtPfK3qTX2jpQrAYSJWQGg4,Activo
3725,b5d1904131e747899e94857528396a03,Update,LL1J9CnrTFlz9XYZs5oscVsJ9,Activo
3726,286661775ec94b0990db120aff513f07,Read,pXqnRZfDb7jbzxoqDf9JDYeTx,Desactivo
3727,3e5a2a6971354497be6e1f1be76b9a8f,Update,crjZvkcvfLg9TiiaQN1FVejdF,Activo
3728,965a54fa9ca246fc8e9935d81792ead4,Read,jwxlizEyQKfMusq8ZO8Ly8dyO,Desactivo
3729,b3cfbf0bf17543ac9ad813dc6053b0ea,Delete,vAncqqPosHMk1tIqYl03YuxB6,Desactivo
3730,671cc541b7704edcaad0e711fadfb996,Read,4cKLY6od0CoOuc3FuaVNWpMzy,Activo
3731,72a31959549242519847e64dee745bb4,Read,rkM8zYeqtzgJsrt2kyS3jJPCo,Activo
3732,3fb565cd9e1c40fb9981aa07d2cc088b,Update,GtKYeIdy8p9qEFgfB6kOZf7Xt,Activo
3733,98f49776abd0440080970355db5c07a0,Update,VRFNxdWAcovAm1HcRhNeNgz42,Desactivo
3734,6da82c6c78b14dabbc4bf843fc6dfe6b,Create,TLl2LViDFLes9iqV3Ui2ajbwU,Activo
3735,eb19d12d10294ec7a09ccfae7398eb1e,Delete,ggbMVQfnR8AOKUknPUTyK7GMC,Activo
3736,ef8660b18ebd480abe97f2d481018cb3,Create,dQfr84xYy5b7oPboOaeP0Hczi,Activo
3737,3222279eead34ed6873d5d8b1675a43d,Delete,KUdR44GowTUUKwPxHYAFfIrG2,Desactivo
3738,804c930d76054643b66de3cfb84938b6,Delete,fqkjtqvoZ5YRQpVJyzUpZRadd,Activo
3739,a39c62e749be4326931aab8d968a0e7b,Read,HaOw4CA46oq0jjnvuNeFplLrg,Activo
3740,71e063b1b1274cbb80f8069d337f5fe6,Delete,QnpcJls2RQrXgrSyC6WBtlxQo,Activo
3741,a462b769d2bd493fb73961d5b95fbdc7,Delete,hjO6Ue2dNm5TYqjSpDfawUDo0,Activo
3742,9ad958af81344b7facf392fb37d1b585,Update,E5DUjDZISSLnB0lZ4Kmw8unYg,Desactivo
3743,67ffb878a78f447ba8b7d58308933945,Delete,bDqtBxNIeKfv4SO4dsMDAtqm3,Activo
3744,91912259e4654bc59cff08b663bff09a,Read,yWtgqMzL9ZW9wSldEsEZVeq6I,Activo
3745,7d806b869582486e95ee8177a2947d15,Read,WzUCTONFDMVieh7woZLGP5EMd,Activo
3746,a0a7f03f0d794ec09789eff5d37bc086,Update,ZAFqwreJc305Gfu8nVzmfy2ph,Activo
3747,c311950293994362808581a5fcabffea,Create,gDHRWQo8mHMaBVjbqokk7E9wG,Activo
3748,6f7960659c6d4e0ca0f4a9d592797052,Read,K6mB2ZyAXhPN2IoQV3kcOPo4I,Activo
3749,d1312b0221804a2a9eab7d9b061a8ab7,Read,hRVYRdTnuVZoFjrRPXXPFpAZk,Activo
3750,5fd345f5bc2743b39fba21cc8f8c1d2f,Read,zGOrA6VJFDtLJFIzfeYBfQSZT,Desactivo
3751,a4f1047c5a0f44eea3778f294b1d46e7,Delete,cPKYrL1TcY8LXsVU3rKZQEwhT,Activo
3752,a140341cf3c84cfeb4c2512be4644b81,Create,oGtZWO2fow6dHdX2qJeAcOVLU,Activo
3753,29e639cceb1a455498c3a272a33f8245,Delete,NvwcES3JLTzSU7RwoPNXI82au,Activo
3754,913cf3a3b682416d8ac9033b796da2cd,Read,8c0qVBoor68063zuXwe5986IQ,Activo
3755,8f83f1c0be85400391bef0c626f68b15,Create,1irmcCVDjIZMySKXQZrVw735Q,Activo
3756,467a32eeed8947c9a1ccda0a5f7e45b8,Delete,CMpKo2VwVjELrWSLQslk7Gkfi,Desactivo
3757,7889c568b73c44ed962ca25557973423,Create,GCwHSyJVeesoOypteYe2b0wAB,Desactivo
3758,184cb941ff384490857436d594fb9000,Create,bwEX31njSlsRGI25g6qdU0EYi,Activo
3759,d8703c79c2be4fe29b35c5ce3dada6bf,Update,34XKKntEAmR4BwhWYsf2YAZVb,Activo
3760,d027fc698a714b7887eb59b3c2940f5a,Delete,gkMqD5baREr8ijBjbUoip5Zpx,Activo
3761,f23d978e13dc4c788da607f981408c67,Create,cCWxHczs0tCiBp5fDTBJQ4PTQ,Activo
3762,d9db70f606574446807fcfe136b62e5a,Update,qel3TLb9vXEYQZSKfRBUAAnm0,Activo
3763,6c171078573744b685fdfc3d05ce9251,Update,Dl5fW8KksQsNKASWyqNV8HWoD,Desactivo
3764,d5c24f6d02474cef9d6f85672876d627,Create,GErdyDUSNWiYe5jvrzVpAxxXi,Desactivo
3765,62deeeb9383e4d1ca13540bc27232ed7,Read,BgwLMFWJQumkBsLKexfQcVTYt,Activo
3766,609d194f2b304b1e8ac44a376e9aa385,Create,6PPOxA8JSLgHUgaINoLVa0tu2,Desactivo
3767,5f19bd32033e4dcf9ec284a6ec1afe7d,Delete,CjAnuZJrvndC7g0DISTBoswFr,Activo
3768,ab14263b8f914e9280efd43c9688ceef,Delete,mhApUliPFAHoUFmFR2Dhcwt6L,Desactivo
3769,5d62c8be17464d01a69dea71ea92bc87,Delete,Lu477MnSrDbTK92MwRcQgsCjp,Activo
3770,7389aba68eaa417b8f7537b3d64d4055,Read,5SYgMfyQbcGdg5kGrmdRsdXRR,Activo
3771,8f58ccaabf4e400894824b105ef23677,Update,rwNJAMJjcuRBAC4POVRUqr5LO,Desactivo
3772,1d7609091eb6425182c84127396517ff,Update,KhxTYEUhNl8s9dwNmUFzdBzxA,Activo
3773,66e0752f8f9e4c6aacc2c45ffda9eff9,Delete,cRuad2MCxTQH8dwhqHgqimzqD,Activo
3774,287478775e7245e7adc6c8bb4f2128f8,Update,IP1oFCe4Rz4Y6a4SMD00dVJKa,Desactivo
3775,b367dcb0cfe747feac7922f439d39429,Delete,04HrjHGztddiadliz6Owv9nk2,Activo
3776,beaa572779c4498dbf9e9346879f6659,Update,64iYxgzBrTGMZHJyRqlCNBVEt,Activo
3777,b62ac30f61804b5da621a6f76f3f3215,Read,jtgb9Rfw00dXm4Jayjzqfq8qW,Activo
3778,731166f92ba743fea76a4460a4b2c9f9,Delete,aytOAQLCoIBAFhAefUGILdbxj,Activo
3779,729c1151a2bd4005a00364f86b6c9fe5,Read,M2VYS6mIGpmgwrDxGDKyf8pVT,Activo
3780,1d4d950646534467b788927cc8039562,Delete,bsW9nrOE1cMLMKl1EcLNGgg7L,Activo
3781,45396294a1264f0cbe50a4a0cb5757b4,Update,fj7Kit7oYD1XtBRWfzUk3sS69,Activo
3782,b31d0bda98f646708fbb4e50a97591d5,Create,I5oOtceHZMXqIMAan0qxkC1jw,Activo
3783,1f70ecec8e514cc094ccfd46d8966f8a,Create,qSZRxdAJNx1cQSz8lGnyYokJr,Activo
3784,e93903a3ff784e59a51d9d65aa1359ed,Create,plhzG1JzN8J3mUrSd0XnVsCCC,Desactivo
3785,14b3a47d1442499a8d06ae49e9c528ea,Update,33ReVfN8IpZGP391dAeXPh3bX,Desactivo
